PairID,Text,Score
ENG-train-0022,"التنفس بعمق، الاستفادة القصوى من الهواء.
خذ نفساً عميقاً، ودع الهواء يتدفق.",1.0
ENG-train-0023,"إذا رأيتني قبل عودتي، رجاءً تذكرني بالانتظار.
لو أردت رؤيتي قبل عودتي رجاءً اطلب مني الانتظار",1.0
ENG-train-0024,"لماذا لم تخبرهم بعد؟
لماذا لم تخبرهم بعد؟",1.0
ENG-train-0025,"أنا أكثر راحة عندما تمطر.
أنا في الواقع أكثر راحة عندما تمطر.",1.0
ENG-train-0026,"الرومان كان لديهم نوع خاص من الحائط المعروف باسم غلياريوم استخدم للخلف النوم للطاولة.
كان لدى الرومان مكاناً خاصاً للحفاظ على النوم يُدعى "" غلياريوم """,0.97
ENG-train-0027,"إنه ليو وأنا لا أحب ليو.
أنا أكره (ليو)",0.97
ENG-train-0028,"لأن (بيتسبورغ) رائعة و الجميع يتمنون أن يعيشوا هناك
لأن (بيتسبورغ) رائعة و الجميع يتمنون أن يعيشوا هناك",0.97
ENG-train-0029,"عندما حاولت مرة أخرى، كنت قادرة على التلاعب.
عندما عدت إليها، كنت قادرا على التلاعب!",0.97
ENG-train-0030,"هل شاهدت فيلم ""روبين هود: أمير اللصوص"" من قبل؟
هل شاهدت فيلم ""روبين هود، أمير اللصوص""؟",0.97
ENG-train-0031,"لقد كنت أمزح بشأن قضية طفل (جيلغان)... الوعد!
كنت أمزح بشأن قضية طفل (جيليغانت)",0.97
ENG-train-0032,"كلبان يتبولان عند حفرة الحرائق الحمراء
كلبان يتبولان على حفرة الحرائق الحمراء",0.97
ENG-train-0033,"لقد حققت اختراقاً كبيراً في تلك التنورة التي كنت أعمل عليها
لقد حققت بعض التقدم في التنورة التي أعمل عليها",0.97
ENG-train-0034,"كان عدد السكان 127 في إحصاء عام 2000
السكان 127 شخصًا اعتبارًا من عام 2000.",0.97
ENG-train-0035,"لا تقع في حب فتاة، بدلاً من ذلك، دع الفتيات تقع في حبك.
لا تقع في حب فتاة.. دع الفتيات تقع في حبك!!",0.97
ENG-train-0036,"كان من المفترض أن تكون لحظة رائعة بالنسبة لي كأب
بالنسبة لي كأب، كان من المفترض أن تكون لحظة مذهلة.",0.97
ENG-train-0037,"(جورج) و (إيليزا) و (هاري) حصلوا أيضاً على حرياتهم بعد عبورهم إلى (كندا)
(جورج) و (إيليزا) و (هاري) وصلوا أخيراً إلى (كندا) وأصبحوا أحراراً",0.97
ENG-train-0038,"لقد كنت مديرًا جيدًا، أليس كذلك؟
لكنني كنت مديرًا جيدًا، صحيح؟",0.97
ENG-train-0039,"لقد قضينا وقتاً رائعاً في (فيغاس)
كان لدينا انفجار في فيغاس!",0.97
ENG-train-0040,"في بعض الأحيان يشار إليها باسم الصندوق.
بعض الناس يسمونه أيضاً الصندوق",0.97
ENG-train-0041,"نعم، أنا فتاة وأحب ألعاب الفيديو.
و نعم أنا فتاة تحب ألعاب الفيديو",0.97
ENG-train-0042,"لقد علمت للتو أنني حامل وأنا ألومك
لقد اكتشفت للتو أنني حامل وأنها غلطتك!!!",0.97
ENG-train-0043,"هذا مهم جداً بالنسبة لك، أليس كذلك؟
هذا مهم جداً بالنسبة لك، أليس كذلك؟",0.97
ENG-train-0044,"(جون شنايدر) قد تقدم بالشيخوخة، أحببته في برنامج (دوكز أوف هازارد)
جون شنايدر قد تقدم بالشيخوخة بشكل جيد لقد أحببته في دوق هازارد",0.97
ENG-train-0045,"بالإضافة إلى ذلك، الرجال يكبرون في وقت لاحق من النساء.
بالإضافة إلى ذلك، الرجال يكبرون في وقت لاحق من المرأة.",0.97
ENG-train-0046,"الأمر يزداد سوءاً لأن لا أحد سيقول ذلك
هو فقط أسوأ إذا لم يقل أحد فقط.",0.97
ENG-train-0047,"ثم، في عشرين دقيقة، تجمع في المدرج.
الإجتماع على المدرج، في غضون 20 دقيقة.",0.97
ENG-train-0048,"انها لا تزال في الهواء.
انها لا تزال رمي..",0.97
ENG-train-0049,"نعم أتذكر أنه كان جيداً جداً
نعم أتذكر ذلك كان جيداً جداً",0.97
ENG-train-0050,"إذا طلبوا المال، قل لهم لا يجب أن يدفع أي عميل حتى تتلقى العمل.
(إذا طلبوا المال، فأنت تقول لا... لا يتم دفع أي عميل حتى تحصل على عمل.",0.97
ENG-train-0051,"وهناك عدد كبير من هذه الخلايا التي تشكل الجهاز العصبي.
الجهاز العصبي يتكون من عدد كبير من الخلايا.",0.97
ENG-train-0052,"هذه الأغنية سوف يعزفها الرجال لأصدقائهم الفتيات.
والرجال سوف يعزفون تلك الأغنية لصديقتهم أو شيء من هذا القبيل.",0.97
ENG-train-0053,"كرواتيا تبدأ العد التنازلي للانضمام التاريخي إلى الاتحاد الأوروبي
حسابات تراجع كرواتيا للانضمام إلى الاتحاد الأوروبي",0.97
ENG-train-0054,"أنا أستمتع عندما يفوز (أندردوج)
أنا أحب عندما الفائز يفوز.",0.97
ENG-train-0055,"الشعاع الأخضر سيتم إعادة تقديمه على أنه شاذ من قبل مجلة ""دي سي كوميكس""
النور الأخضر سيتم إعادة إطلاقه كبطل خارق مثلي الجنس",0.97
ENG-train-0056,"قال موفيت أن النتائج يجب تكرارها في دراسة أخرى قبل أن يتم متابعة اختبار الأفراد على وجود الإصدارات الطويلة أو القصيرة من الجين.
قال البروفيسور موفيت أن النتائج بحاجة إلى تكرارها قبل متابعة اختبار الأفراد لوجود الإصدارات الطويلة أو القصيرة من الجين.",0.97
ENG-train-0057,"دراسة هذه المخلوقات كانت أعمال حياتي
لقد قضيت حياتي كلها في دراسة هذه المخلوقات",0.97
ENG-train-0058,"الرجل يأكل.
رجل يأكل الطعام.",0.97
ENG-train-0059,"قال الرجل الأعمى: ""أرى""، بينما أخذ مطرقه ورأى.
أرى، قال الرجل الأعمى، وهو يرفع مطرقه ورأى.",0.97
ENG-train-0060,"الرجل والفتيان الصغار يقفزون على الترامبولين
رجل وصبيين يقفزون على ترامبولين",0.97
ENG-train-0061,"(غرايهوند) يقوم بعمل جيد في نقل الناس إلى أماكن مختلفة
(غرايهوند) جيد جداً في إحضارك إلى أماكن تحتاج إلى الذهاب إليها",0.97
ENG-train-0062,"أبقى المسدس مرتفعًا، وعلى الرغم من أنه كان يهتز، إلا أنه لا يزال يشير إلى اتجاه ديفيد.
كان المسدس لا يزال موجهًا، وعلى الرغم من أن يده كانت ترتعش، كان يستهدف ديفيد بشكل دائم تقريبًا.",0.97
ENG-train-0063,"عدد أصدقاء والدي يدهشني.
أنا متفاجئة كم من الأصدقاء كان لدى والدي.",0.97
ENG-train-0064,"أنا أحب (بيلي تالانت) كثيراً إنهم من مجموعاتي المفضلة
أنا فقط أحب (بيلي تالانت) ، إنه أحد المفضلين لدي.",0.97
ENG-train-0065,"إمرأتان يرتدون صورة مع طفل.
إمرأتان تبتسمان يحملان طفلاً",0.94
ENG-train-0066,"حظاً موفقاً في إكمال مهمتك، إذا أجبت الجواب الصحيح، يمكنك الحصول على 5 نقاط إضافية.
حظاً سعيداً وستستحق 5 نقاط أخرى إذا حصلت على إجابتك الصحيحة؟",0.94
ENG-train-0067,"عنوانهم هو: 47483 دكتور كونيتيكوت، ناشفيل.
إنهم يعيشون في 47483 كونيتيكويت درايف في ناشفيل",0.94
ENG-train-0068,"يزعم أنّه يرغب بنظارات شمسية.
يقول أنه يريد نظارات شمسية!",0.94
ENG-train-0069,"استمر في البحث في المناطق المختلفة هناك نساء لائقة وممتعة هناك
استمر في البحث في أماكن مختلفة هناك نساء لائقة وممتعة هناك",0.94
ENG-train-0070,"كان من المفترض أن أذهب إلى السينما ومسابقات الجوكارت في ليلة حفل الراقصة
في ليلة حفل الراقص كان من المفترض أن أذهب إلى السينما وأذهب إلى سباق الكارت!",0.94
ENG-train-0071,"عن قرب، قطع الصخر تبدو جميلة جدا.
قطع من الصخرة على مقربة تبدو جميلة جدا.",0.94
ENG-train-0072,"ما يقرب من 60 قُتلوا في ساحة العاج
61 قتيل في هجوم في ساحل العاج",0.94
ENG-train-0073,"ليس أكثر من أي إمرأة أخرى
ليس أكثر من أي فتاة أخرى!",0.94
ENG-train-0074,"أنا لا أوافق، أنا أحب الطوارئ والحريق البري!
لا، أنا أحب طوارئ الطوارئ و (وايلد فاير)!",0.94
ENG-train-0075,"اللعبة الباردة أصبحت شعبية بسرعة
اللعبة الباردة قادمة بسرعة",0.94
ENG-train-0076,"تم إصدار المتابعة ، Pikmin 2 ، في عام 2004.
(بيكمين) كان لديه متابعة تسمى (بيكمين 2) في عام 2004 لـ (جيم كوب) أيضاً",0.94
ENG-train-0077,"امرأة ورجل يرقصان في المطر.
رجل وامرأة يرقصان في المطر",0.94
ENG-train-0078,"أشجار الجامون تبدأ في الزهور من مارس إلى أبريل
شجرة الجامون تبدأ في الزهور في مارس / أبريل",0.94
ENG-train-0079,"أرانب ذيل القطن تظهر مقاومة أكبر لميكسوماتوز من الأرانب الأوروبية.
أرانب ذيل القطن لا يصابون بمرض الميكسوماتوز بسهولة مثل الأرانب الأوروبية.",0.94
ENG-train-0080,"أنا وأصدقائي كنا نحب الحصول على المانيكورات.
أنا وأصدقائي أحبنا الخروج للتنظيف",0.94
ENG-train-0081,"الإجابة الثانية كانت أنني ذهبت إلى المرحاض وحصلت على طامبكس.
الإجابة الثانية كانت: ذهبت إلى المرحاض وحصلت على طامبكس.",0.94
ENG-train-0082,"في الوقت الحالي لدى (بيشان) 3 مراكز تسوقية
(بيشان) لديه ثلاث مراكز تسوقية",0.94
ENG-train-0083,"حسناً، من مستعد لبعض فطائر زبدة الفول السوداني؟
حسناً، من يريد فطائر الموز مع زبدة الفول السوداني؟",0.94
ENG-train-0084,"قرأت في مكان ما أن فيلماً جديداً سيصدر في عام 2008 أو العام المقبل
قرأت في مكان ما أن فيلماً جديداً سيصدر العام المقبل أو عام 2008.",0.94
ENG-train-0085,"امرأة تقيس كاحل امرأة أخرى.
امرأة تقيس كاحل امرأة أخرى.",0.94
ENG-train-0086,"قد يكون جينيًا أو قد يحب مكياجًا ملونًا مظلمًا على أنفه
ربما هو الوراثي...أو ربما هو يحب المكياج الداكن على أنفه!!!",0.94
ENG-train-0087,"أنا أحب (تيس) لكن (جيسيكا) جميلة جداً
أنا أحب (تيس) ، (جيسيكا) جميلة جداً",0.94
ENG-train-0088,"ملعب بيتودري هو ملعب كرة قدم يقع في مدينة آبردين الاسكتلندية.
ملعب بيتودري هو ملعب في آبردين ، اسكتلندا.",0.94
ENG-train-0089,"لا تشعر بالسوء ابني بعمر 31 ومازال عزباء
لا تشعر بالسوء، ابني هو 31 و لا يزال عزباء.",0.94
ENG-train-0090,"موقع جيد لإعادة بيع كتبك هو half.com.
half.com هو موقع رائع لبيع كتبك!",0.94
ENG-train-0091,"الزهور، عادة الورود، وعلبة من الحلوى.
الزهور عادة الوردة و شيء من الحلوى!",0.94
ENG-train-0092,"سأخرجك بأمان من روما
سآخذك من روما إلى مكان آمن",0.94
ENG-train-0093,"حسناً، هنا موقع لـ (سليب نوت) www.Pulseofthemaggots.com
حسناً، ها هو موقع الـ (Slipknot) www.pulseofthemaggots.com!!",0.94
ENG-train-0094,"أسئلتك لا تعني شيئاً
أسئلتك لا معنى لها!!!!!!",0.94
ENG-train-0095,"ذلك يعتمد، هل تريد حقا مقابلته؟
ذلك يعتمد على ما إذا كنت حقا تريد مقابلته.",0.94
ENG-train-0096,"نموذج الأرض المسطحة هو وجهة نظر بأن شكل الأرض هو مسطح مسطح.
فكرة الأرض المسطحة هي أن سطح الأرض مسطح",0.94
ENG-train-0097,"الفلووكسيتين مضاد الاكتئاب من فئة مثبطات إعادة استيعاب السيروتونين الانتخابية.
الفلووكسيتين هو واحد من مجموعة من مضادات الاكتئاب تسمى مثبطات إعادة استيعاب السيروتونين الانتخابية.",0.94
ENG-train-0098,"لقد اتخذت قرارك بالفعل
لقد اتخذت قرارك... لقد إنتهى الأمر",0.94
ENG-train-0099,"أمستردام مجرد مجموعة من العاهرات الدموية، أليس كذلك؟
هناك مجموعة من العاهرات فقط في أمستردام، أليس كذلك؟",0.94
ENG-train-0100,"المعارضة السورية تقدم هدنة الأسد في حمص خلال شهر رمضان
المعارضة السورية تقدم لقوات الأسد هدنة لمدة شهر رمضان",0.94
ENG-train-0101,"أحب تلك الأغنية إذا كانت الأغنية الصحيحة.
أحب هذه الأغنية إذا كانت الأغنية الصحيحة",0.94
ENG-train-0102,"أوباما يمدح مانديلا ""الإلهام""
أوباما يسلم على تأثير إلهام مانديلا",0.94
ENG-train-0103,"اجعل نفسك سعيدة قبل أي شخص آخر!
جعل نفسك سعيدة قبل أي شخص آخر!",0.94
ENG-train-0104,"أسهم KL تبقى أعلى في منتصف بعد الظهر
أسهم KL تستمر في الاتجاه الصعودي في منتصف بعد الظهر",0.94
ENG-train-0105,"التوقيع يشير أيضا إلى توقيع شخص.
توقيع يمكن أن يعني أيضا توقيع شخص ما.",0.94
ENG-train-0106,"Game Maker هو برنامج كمبيوتر Windows تم تطويره في الأصل بواسطة Mark Overmars في لغة برمجة Delphi.
صانع الألعاب هو برنامج لويندوز - نظام تشغيل - الذي تم تصميمه أولا من قبل مارك اوبرمارز.",0.94
ENG-train-0107,"لا عجب أن (إدوارد) كان يتفاعل بهذه الطريقة
لم يكن من المفاجئ أن (إدوارد) يتفاعل هكذا",0.94
ENG-train-0108,"أنا لست متأكدا إذا كنت بحاجة إلى ساكسوفون أو موسيقى البيانو.
لست متأكداً إن كنتِ بحاجة إلى موسيقى الساكسون أو البيانو على أية حال",0.94
ENG-train-0109,"(كايفر) أداء جيداً في دور (جاك باور)
أجل، (كايفر) يقوم بعمل رائع كـ (جاك باور)",0.94
ENG-train-0110,"بحلول عام 1850 ، كان ستراوس يدعى نفسه ليفي.
بحلول عام 1850 كان قد اعتمد الاسم `` ليفي ستراوس '.",0.94
ENG-train-0111,"خذيه جانباً و أخبره كيف تشعر حقاً
خذيه جانباً وأخبره كيف تشعر حقاً",0.94
ENG-train-0112,"(فريد هويل) يُعتبر من وضع مصطلح "" الانفجار الكبير "" خلال بث راديوي عام 1949
(فريد هويل) أطلق على النظرية (التفجير الكبير) في برنامجه الإذاعي.",0.94
ENG-train-0113,"سنودن يرى ""لا فرصة"" للمحاكمة العادلة في الولايات المتحدة
(سنودن) لا يرى ""أية فرصة"" للحصول على محاكمة عادلة في الولايات المتحدة",0.94
ENG-train-0114,"أعتقد أنه كان يمكن أن يكون أكثر دراماتيكية.
أعتقد أنه كان يمكن أن يكون أكثر دراماتيكية!",0.94
ENG-train-0115,"الحد الأدنى للرواتب هو أدنى رواتب ساعة أو يومية أو شهرية يمكن لأصحاب العمل دفعها قانونيا للموظفين أو العمال.
الحد الأدنى للرواتب هو أدنى مبلغ من المال يمكن دفع موظفي الأعمال التجارية.",0.94
ENG-train-0116,"أنا أسود وأجد ذلك مضحكًا.
أنا أسود وأجد ذلك مضحكاً مضحكاً!!!",0.94
ENG-train-0117,"فرشاة الفنانين عادة ما تعطى أحجام رقمية ، على الرغم من أنه لا يوجد معيار دقيق لأبعادها الجسدية.
فرشاة الفنانين عادة ما يكون لها أحجام مع الأرقام ، ولكن ليس هناك معيار.",0.94
ENG-train-0118,"لا أعلم، آسف لكن لديها صوت رائع و أغنيتها المفضلة هي Breakaway
أنا لا أعرف أنا آسف ولكن لديها صوت رائع و أغنيتي المفضلة لها هو الانفصال",0.94
ENG-train-0119,"فيدرر يفوز بالبطولة السابعة في ويمبلدون
فيدرر يستولى على بطولة ويمبلدون السابعة",0.94
ENG-train-0120,"يجب أن تبدأ حياتك من جديد
يجب أن تبدأ حياتك من جديد",0.94
ENG-train-0121,"في إحصاء عام 2006 ، كان عدد سكان "" يورو "" 2776 نسمة.
في عام 2006 كان هناك 2776 شخص يعيشون في البلدة.",0.94
ENG-train-0122,"حصلت على الكثير من المساعدة من جاك دانيالز.
(جاك دانييلز) ساعدني كثيراً.",0.94
ENG-train-0123,"كيف يمكنني أن أستعيدها؟
كيف سأستعيدها؟",0.94
ENG-train-0124,"من الضروري دعم ومراقبة تنفيذ أحكام التوجيه بشأن العقوبات ضد أرباب العمل.
ستحتاج إلى مراقبة ومراقبة تنفيذ التوجيه الذي يحدد العقوبات على أصحاب العمل.",0.94
ENG-train-0125,"(دينكوفا) و (ستافيسكي) أول لاعبي التزلج البولغاريين يحصلون على ميدالية في بطولة العالم للتزلج.
(دينكوفا) و (ستافيسكي) أول لاعبي التزلج البولغاريين يفوزون بالبطولة العالمية ، كما فعلوا في عامي 2006 و 2007.",0.94
ENG-train-0126,"الزينون هو العنصر الوحيد الذي يحتوي على تسعة نظارات مستقرة.
على سبيل المثال ، الكسينون يحتوي على 9 نظائر.",0.94
ENG-train-0127,"رؤيتك ستجعل جدتك سعيدة جداً
جدتي ستكون سعيدة لرؤيتك",0.94
ENG-train-0128,"الناس يحبون ويتوقون ما لا يمكن تحقيقه
الناس يحبون ويريدون ما لا يستطيعون الحصول عليه",0.94
ENG-train-0129,"(ماثيو مكونوغي) ، وأنا لست مثلي الجنس حتى.
(ماثيو ماكشانوجي) وأنا لست مثلي الجنس حتى!",0.94
ENG-train-0130,"البحث هذا العام عن الجثث قد أنتجت عشرين جثة.
تم العثور على عشرين جثة هذا العام",0.94
ENG-train-0131,"ليس لدي أدنى فكرة عن سبب إعطاء الناس إجابات قاسية
أنا لا أعرف لماذا كل الناس يواصلون إعطاء إجابات وقحة.",0.94
ENG-train-0132,"محطة الوقود التي تكلف 2.52 دولار وتسعة عشرات الجالون.
اسم محطة وقود مع غاز سعر 2.52 دولار.",0.93
ENG-train-0133,"ميشيل أوباما للنجوم في المنتزهات والترفيه
ميشيل أوباما ستظهر في ""الحدائق والترفيه""",0.93
ENG-train-0134,"أنا لا أَتهمُه بأَنْ يَكُونَ أيّ شيءُ سوى ذكي و طموح، بعد كل شيء.
بعد كل شيء، أنا لا ألومه أكثر من الخدعة والطموح.",0.93
ENG-train-0135,"السلامندر الآسيوية هي السلامندر البدائية الموجودة في جميع أنحاء آسيا ، وفي روسيا الأوروبية.
السلامندر الآسيوي هو نوع بدائي من السلامندر التي يمكن العثور عليها في جميع أنحاء آسيا.",0.91
ENG-train-0136,"كراشرز الزفاف والعذراء البالغة من العمر 40 عاماً
كراشرز الزفاف والعذراء البالغة من العمر 40 عاماً",0.91
ENG-train-0137,"أنت أخو راجنار لوثبروك، أليس كذلك؟
أنت شقيق راجنار لوثبروك، أليس كذلك؟",0.91
ENG-train-0138,"للإجابة على سؤالك، أي مدينة كبيرة فقط اسأل سائق سيارة أجرة
للإجابة على سؤالك، أي مدينة كبيرة فقط اسأل سائق سيارة أجرة.",0.91
ENG-train-0139,"نحن بالفعل مليوني، اثنان أكثر من الميزانية الأصلية.
لقد تجاوزنا الميزانية الأصلية بمقدار 2.2 مليون دولار.",0.91
ENG-train-0140,"أود سماع وجهة نظرك في القصة
أريد أن أسمع جانبك",0.91
ENG-train-0141,"أردت أن أرى كيف سيفعل الناس.
لأني أردت أن أرى كيف سيفعل الناس.",0.91
ENG-train-0142,"إذا كنت لا تفعل، هناك سبب لعدم القيام بذلك.
إن لم تفعل، فهل هناك سبب لا تفعله؟",0.91
ENG-train-0143,"الناس دائماً يريدون أشياء لا يستطيعون الحصول عليها
الناس يريدون دائما ما لا يستطيعون الحصول عليه.",0.91
ENG-train-0144,"فقط بالنظر إلى تلك الصور، يجب أن تكون قاسية.
لا بدّ أنّه كان صعباً لفحص الصور.",0.91
ENG-train-0145,"الولايات المتحدة تعتقد أن الحكومة السورية استخدمت أسلحة كيميائية
يشتبه الولايات المتحدة في أن سوريا استخدمت أسلحة كيميائية",0.91
ENG-train-0146,"للذهاب إلى الجانب الآخر.
للوصول إلى الجانب الآخر",0.91
ENG-train-0147,"خطأ في المسار يعطل خدمة القطار بين Raffles Place و Marina Bay
توقف خدمة القطار بين Raffles Place و Marina Bay",0.91
ENG-train-0148,"أنا لا أعرف أي شيء عن والدها
أنا لا أعرف عن والدها.",0.91
ENG-train-0149,"يمكن لـ Hamming اكتشاف وإصلاح الأخطاء ذات البيت الواحد ويمكن أيضًا اكتشاف الأخطاء ذات البيت المزدوج.
باستخدام الرموز المضطربة من الممكن تصحيح الأخطاء البيت الواحد ، واكتشاف الأخطاء البيت الثنائية.",0.91
ENG-train-0150,"العيش بناء على الصلاة"". بون جوفي
ليفن على صلاة بون جوفي",0.91
ENG-train-0151,"سباحة تقوم بتدريب الظهر في بركة السباحة.
شخص يقوم بالضربة الخلفية في بركة سباحة",0.91
ENG-train-0152,"(بريدجيت) تشرب من علبة الحليب
(بريدجيت) تشرب الحليب خارج الصندوق",0.91
ENG-train-0153,"أنا أتطلع إلى قراءة بقية السلسلة.
أنا أتطلع إلى قراءة الباقي في هذه السلسلة.",0.91
ENG-train-0154,"استخدام شعار ""قول لا فقط"" يعتمد على الظروف.
فقط قل لا يعتمد على ما تقوله لا.",0.91
ENG-train-0155,"هذا الكتاب كان ممتعاً جداً
هذا كان كتاباً ممتعاً حقاً",0.91
ENG-train-0156,"كان لدي معدة عصبية لأنه أخافني.
كان لدي الفراشات في معدتي لأنه أخافني",0.91
ENG-train-0157,"أعتقد أنك بحاجة إلى الانتظار حتى تصبح ناضجة بما فيه الكفاية للتعامل مع هذه الحالة.
إذا لم تتمكن من التعامل معها، انتظر حتى تصبح ناضجة بما فيه الكفاية.",0.91
ENG-train-0158,"يتضمن ذلك أيضا خطة إدارة لبلاد مياه الصرف الصحي.
يتم تضمين خطة إدارة حشرات النفايات أيضاً.",0.91
ENG-train-0159,"حوالي الساعة 12 صباحاً ، أطلق المصنع غاز الميثيل إيزوكيانات وغيره من السموم ، مما أدى إلى التعرض لأكثر من 500 ألف شخص.
في 3 كانون الأول / ديسمبر 1984 ، أطلق المصنع 42 طناً من الغاز السام الميثيل إيزوكيانات ، مما أدى إلى تعرض أكثر من 500 ألف شخص للغازات السامة.",0.91
ENG-train-0160,"عليك أن تحصل على وكيل وتأكد من أن تُدفع قبل أن تدفع لأي شخص آخر
احصل على وكيل ولا تدفع لأحد حتى تدفع",0.91
ENG-train-0161,"إذا كنت تعرف 1/18 الثالث، يرجى مشاركتها معي!
إذا كنت تعرف الثالث 1/18, من فضلكم شاركوا معي!!!",0.91
ENG-train-0162,"غالبًا ما ينهار الجهاز العصبي بعد هذا النوع من الإذلال.
بعد مثل هذا الإذلال، النظام العصبي سوف ينهار.",0.91
ENG-train-0163,"يا صاح، عليك أن تربطني هاتفًا جديدًا.
رجل، أنا بحاجة إلى هاتف جديد منك.",0.91
ENG-train-0164,"الأمر ليس سهلاً، لكنّه يستحقّ ذلك.
بالتأكيد ليس من السهل، لكنه يستحق ذلك!",0.91
ENG-train-0165,"رايموند أومن كان لاعب كرة القدم الألماني
رايموند أومان) هو لاعب كرة القدم الألماني السابق)",0.91
ENG-train-0166,"كوريا الشمالية تطلق ثلاث صواريخ قصيرة المدى
كوريا الشمالية تطلق صواريخ قصيرة المدى",0.91
ENG-train-0167,"الجواب هو لأنك تستمتع بوجود ذلك الشخص.
الجواب هو لأنك تشعر بالارتياح عند وجود هذا الشخص معك.",0.91
ENG-train-0168,"إنه مضحك ومجنون بطريقة لا يمكن أن يكون بها سوى (تيري براتشيت)
ذكية ورائعة، كما يمكن أن يكون فقط تيري براتشيت.",0.91
ENG-train-0169,"أحب (سيناترا) للأداء الكلاسيكي و (بوبل) للإحياء
(سيناترا) للموسيقى الكلاسيكية و (بوبل) للاستئناف",0.91
ENG-train-0170,"هو مثل، مقرف، ومع ذلك لذيذة غريبة.
هو مقرف، ولكن في نفس الوقت، طعم غريب.",0.91
ENG-train-0171,"أنتِ على دراية بأمر حظر التجول، أفترض.
أفترض أنك تعرف عن حظر التجول",0.91
ENG-train-0172,"أول مرة نظرت فيها إلى عينيه الخضراء
أول مرة رأيت فيها عينيه الخضراء",0.91
ENG-train-0173,"إنها لا ضرائب ولا أسعار عامة
إنها ليست ضريبة أو سعر عام",0.91
ENG-train-0174,"قلت، ""حسناً، أنتما الإثنان، إرحلوا.
حسناً، أنتم الإثنان أخرجوا من هنا الآن، ""أخبرتهم.",0.91
ENG-train-0175,"خلال جلسة الاستماع، أعرب موراليس عن ""الندم والندم الصادق"" على أفعاله.
أعلن موراليس، الذي اعترف بالذنب في يوليو/تموز، عن ""الندم الصادق والندم"" على جرائمه.",0.91
ENG-train-0176,"هل تودين مشاهدة فيلم معي يوم الجمعة؟
كنت أتساءل إذا كنت تريد الذهاب لرؤية فيلم معي يوم الجمعة؟",0.91
ENG-train-0177,"ساندرو سلفادور كان لاعب كرة قدم إيطالي
ساندرو سلفادور هو لاعب كرة قدم إيطالي سابق",0.91
ENG-train-0178,"حددت الجمعية نهاية فترة ولايتها في 29 سبتمبر 1791
قرر الجمعية الوطنية أنه سيتوقف عن حكم فرنسا في 29 سبتمبر 1791",0.91
