PairID,Text,Score
ENG-train-0118,"No lo sé, lo siento, pero tiene una gran voz y mi canción favorita es Breakaway.
No sé lo siento pero tiene una gran voz y mi canción favorita de ella es la separación",0.94
ENG-train-0119,"Federer gana el séptimo título de Wimbledon
Federer captura el séptimo título de Wimbledon",0.94
ENG-train-0120,"Deberías empezar tu vida de nuevo.
Deberías empezar tu vida de nuevo.",0.94
ENG-train-0121,"En el censo de 2006, Euroa tenía una población de 2.776 habitantes.
En 2006 había 2.776 personas viviendo en la ciudad.",0.94
ENG-train-0122,"Tuve mucha ayuda de Jack Daniels.
Jack Daniels me ayudó mucho.",0.94
ENG-train-0123,"¿Cómo puedo volver a ganarla?
¿Cómo la recupero?",0.94
ENG-train-0124,"Es necesario apoyar y supervisar la aplicación de las disposiciones de la Directiva sobre sanciones contra los empleadores.
la aplicación de la Directiva, en la que se establecen sanciones para los empleadores.",0.94
ENG-train-0125,"Denkova & Staviski son los primeros patinadores búlgaros en ganar medalla en el Campeonato Mundial de Patinaje Figura.
Denkova y Staviski son los primeros patinadores búlgaros en ganar el Mundial, lo que hicieron en 2006 y 2007.",0.94
ENG-train-0126,"El xenón es el único elemento que tiene nueve isótopos estables.
Por ejemplo, el xenón tiene 9 isótopos.",0.94
ENG-train-0127,"Verte hará muy feliz a tu abuela.
La abuela se alegrará de verte.",0.94
ENG-train-0128,"A la gente le gusta y desea lo inalcanzable.
La gente quiere y quiere lo que no puede tener.",0.94
ENG-train-0129,"Matthew McConaughey, y ni siquiera soy gay.
¡Mathew McChanughey... y yo ni siquiera soy gay!",0.94
ENG-train-0130,"La búsqueda de cuerpos de este año ha producido veinte cuerpos.
20 cuerpos han sido encontrados este año.",0.94
ENG-train-0131,"No tengo idea de por qué la gente está dando respuestas groseras.
No sé por qué toda la gente sigue dando respuestas groseras.",0.94
ENG-train-0132,"Una gasolinera que cuesta 2.52 dólares y nueve décimas por galón.
Un nombre de gasolinera m&h con gas el precio de $ 2,52.",0.93
ENG-train-0133,"Michelle Obama para estrellas en parques y recreación
Michelle Obama aparecerá en 'Parques y Recreación'",0.93
ENG-train-0134,"No lo estoy acusando de ser nada más que astuto y ambicioso, después de todo.
Después de todo, no le culpo más que a su astucia y ambición.",0.93
ENG-train-0135,"Las salamandras asiáticas son salamandras primitivas que se encuentran en toda Asia y en la Rusia europea.
Las salamandras asiáticas son una especie primitiva de salamandras que se pueden encontrar en toda Asia.",0.91
ENG-train-0136,"Crashers de bodas y la virgen de 40 años.
Crashers de bodas y Virgen de 40 años.",0.91
ENG-train-0137,"Eres el hermano de Ragnar Lothbrok, ¿verdad?
Eres el hermano de Ragnar Lothbrok, ¿verdad?",0.91
ENG-train-0138,"Para responder a tu pregunta, cualquier ciudad grande, sólo pregúntale a un taxista.
Para responder a su pregunta, cualquier ciudad grande... sólo pregunte a un taxista.",0.91
ENG-train-0139,"Ya somos dos millones, dos sobre el presupuesto original.
Hemos superado el presupuesto original en 2,2 millones.",0.91
ENG-train-0140,"Me gustaría oír tu parte de la historia.
Quiero oír tu lado.",0.91
ENG-train-0141,"Quería ver cómo reaccionaría la gente.
porque quería ver cómo reaccionaría la gente.",0.91
ENG-train-0142,"Si no lo haces, hay una razón por la que no lo haces.
Si no lo haces, ¿hay una razón por la que no lo hagas?",0.91
ENG-train-0143,"La gente siempre quiere cosas que no pueden conseguir.
La gente siempre quiere lo que no puede tener.",0.91
ENG-train-0144,"Sólo mirando esas fotos, tiene que ser duro.
Debe haber sido difícil examinar las imágenes.",0.91
ENG-train-0145,"Estados Unidos cree que el gobierno sirio usó armas químicas
Estados Unidos sospecha que Siria utilizó armas químicas",0.91
ENG-train-0146,"Para llegar al otro lado.
Para llegar a su lado",0.91
ENG-train-0147,"Una falla en la vía interrumpe el servicio del tren entre Raffles Place, Marina Bay
Se interrumpió el servicio de tren entre Raffles Place y Marina Bay",0.91
ENG-train-0148,"No sé nada de su padre.
No sé nada de su padre.",0.91
ENG-train-0149,"Hamming puede detectar y corregir errores de un bit y también puede detectar errores de dos bits.
Con los códigos de bloqueo es posible corregir errores de un bit y detectar errores de dos bits.",0.91
ENG-train-0150,"Vivir en base a la oración"". - Bon Jovi
Vivir en una oración Bon Jovi",0.91
ENG-train-0151,"Un nadador está haciendo el golpe de espalda en la piscina.
una persona que hace el golpe trasero en una piscina",0.91
ENG-train-0152,"Bridgette está bebiendo de la caja de leche.
Phew Bridgette bebe leche directamente de la caja.",0.91
ENG-train-0153,"Estoy deseando leer el resto de la serie.
Estoy deseando leer el resto de esta serie.",0.91
ENG-train-0154,"El uso del lema ""Sólo diga que no"" depende de las circunstancias.
Sólo di ""no"" depende de lo que digas ""no"".",0.91
ENG-train-0155,"Este libro fue muy divertido.
Este fue un libro muy divertido.",0.91
ENG-train-0156,"Tenía un estómago nervioso porque me asustó.
Tenía mariposas en el estómago y me asustó.",0.91
ENG-train-0157,"Creo que tienes que esperar hasta que seas lo suficientemente madura para manejar esta situación.
Si no puedes manejarlo, espera hasta que seas lo suficientemente maduro.",0.91
ENG-train-0158,"Esto incluirá también un plan de gestión de los lodos de aguas residuales.
se incluirá también el plan de gestión de los lodos de residuos.",0.91
ENG-train-0159,"Alrededor de las 12 de la mañana, la planta liberó gas de isocyanato de metilo y otras toxinas, lo que resultó en la exposición de más de 500.000 personas.
El 3 de diciembre de 1984, la planta liberó 42 toneladas de gas tóxico de isocyanato de metilo, exponiendo a más de 500.000 personas a gases tóxicos.",0.91
ENG-train-0160,"Tienes que conseguir un agente y asegurarte de que te paguen antes de pagar a alguien más.
Consigue un agente... y no pague a nadie hasta que te paguen.",0.91
ENG-train-0161,"Si conoces la tercera 1/18; ¡por favor, compártelo conmigo!
Si usted sabe el tercer 1/18, por favor comparta conmigo!!!",0.91
ENG-train-0162,"A menudo, el sistema nervioso se derrumba después de ese tipo de humillación.
Después de esa humillación, el sistema nervioso se derrumbará.",0.91
ENG-train-0163,"Amigo, tienes que conectarme con un teléfono nuevo.
Hombre, necesito un teléfono nuevo de ti.",0.91
ENG-train-0164,"No es fácil, pero vale la pena.
¡Definitivamente no es fácil, pero vale la pena!",0.91
ENG-train-0165,"Raimond Aumann fue un futbolista alemán.
Raimond Aumann es un ex futbolista alemán.",0.91
ENG-train-0166,"Corea del Norte dispara tres misiles de corto alcance
Corea del Norte dispara misiles de corto alcance",0.91
ENG-train-0167,"La respuesta es porque te gusta estar en presencia de esa persona.
La respuesta es que te sientes bien teniendo a esa persona contigo.",0.91
ENG-train-0168,"Es gracioso y absurdo de una manera que sólo Terry Pratchett puede ser.
Inteligente y maravilloso, como sólo Terry Pratchett puede ser.",0.91
ENG-train-0169,"Me gusta Sinatra para actuaciones clásicas y Buble para revivals.
Sinatra para los clásicos y Buble para los revivals...",0.91
ENG-train-0170,"Es como, asqueroso, pero extrañamente delicioso.
Es repugnante, pero al mismo tiempo, extrañamente sabroso.",0.91
ENG-train-0171,"Usted es consciente del toque de queda, supongo.
Supongo que usted sabe sobre el toque de queda.",0.91
ENG-train-0172,"¡La primera vez que miré sus ojos verdes!
¡La primera vez que vi sus ojos verdes!",0.91
ENG-train-0173,"No son impuestos ni precios públicos.
No es un impuesto o un precio público.",0.91
ENG-train-0174,"Le dije: ""Bien, ustedes dos, salgan.
Bien, ustedes dos salgan de aquí ahora"", les dije.",0.91
ENG-train-0175,"Durante la audiencia, Morales expresó ""sincero arrepentimiento y remordimiento"" por sus acciones.
Morales, quien se declaró culpable en julio, expresó ""sincero arrepentimiento y remordimiento"" por sus crímenes.",0.91
ENG-train-0176,"¿Te gustaría ver una película conmigo el viernes?
Me preguntaba si querías ir a ver una película conmigo el viernes.",0.91
ENG-train-0177,"Sandro Salvadore fue un futbolista italiano.
Sandro Salvadore es un ex futbolista italiano.",0.91
ENG-train-0178,"La Asamblea fijó el fin de su mandato para el 29 de septiembre de 1791.
La Asamblea Nacional decidió que dejaría de gobernar Francia el 29 de septiembre de 1791.",0.91
ENG-train-0179,"Los delitos capitales en Irán incluyen asesinato, violación, robo a mano armada, apostasía, blasfemia, tráfico grave de drogas, sodomía repetida, adulterio, prostitución, traición y espionaje.
Los delitos capitales en Irán incluyen asesinato, violación, robo a mano armada, tráfico grave de drogas y adulterio.",0.91
ENG-train-0180,"La cinta adhesiva puede ser una de las muchas variedades de materiales de soporte revestidos con un adhesivo.
La cinta adhesiva es una cinta que se recubre con adhesivo y se utiliza para pegar objetos juntos.",0.91
ENG-train-0181,"También es el tema de un documental, Satanis.
Un documental completo, Satanis, también fue hecho al respecto en 1970.",0.91
ENG-train-0182,"Es un contrato de arrendamiento de cinco años, 50 mil al mes. Mi nombre en él.
Tenemos una hipoteca, cinco años más... 50.000 al mes.",0.91
ENG-train-0183,"No importa si la mujer admite que le gustas o no.
No importa si la chica admite si le gustas o no.",0.91
ENG-train-0184,"No puedo esperar para leer el siguiente de la serie.
No puedo esperar para leer el siguiente.",0.91
ENG-train-0185,"Ni siquiera tuve una mascota cuando era niño.
No teníamos un animal cuando era niño.",0.91
ENG-train-0186,"Es posible que su médico necesite ajustar la dosis de estos medicamentos.
es posible que su médico necesite ajustar su medicación.",0.91
ENG-train-0187,"Me encantó y fue una buena película.
Me encantó que fuera una buena película.",0.91
ENG-train-0188,"Una persona dobla una tortilla.
Un hombre pliega una tortilla.",0.91
ENG-train-0189,"Eres demasiado joven para salir o enamorarte.
¡A los jóvenes para salir o estar enamorados!",0.91
ENG-train-0190,"¿Por qué no dejas de hablar y ganas una vida?
¿ Qué tal no hablar y tener una vida?",0.91
ENG-train-0191,"En el censo de 2006, Eugowra tenía una población de 535 habitantes.
En 2006, 535 personas vivían en Eugowra.",0.91
ENG-train-0192,"Una fortaleza es una estructura defensiva fuertemente fortificada.
Fortaleza significa castillo o cualquier otro lugar fuertemente fortificado.",0.91
ENG-train-0193,"Esa es la clave, y el resto seguirá.
Todos los demás seguirán pronto.",0.91
ENG-train-0194,"Está bien, ahora tengo la almohada que habla.
Bien, ahora tengo una almohada que habla.",0.91
ENG-train-0195,"No puedo verlo yo mismo, pero he tenido un buen número de personas que lo han dicho ahora.
No puedo verlo yo mismo pero he tenido un buen número de personas que lo dicen ahora.",0.91
ENG-train-0196,"No, me disculpo, todo lo que sé es que fue una buena película.
Lo único que sé es que fue una buena película.",0.91
ENG-train-0197,"Un consejo importante: no hagas que un amigo lo haga.
Una cosa, no hagas que un amigo lo haga.",0.91
ENG-train-0198,"Uno está muerto y el otro es de un período de tiempo diferente.
¿Hmmmm uno muerto y los demás de un período de tiempo diferente?",0.91
ENG-train-0199,"En ese momento, Oakland parecía un lugar poco probable para un equipo profesional de fútbol.
Oakland era una ciudad poco probable para tener un equipo profesional de fútbol americano.",0.91
ENG-train-0200,"Intentas olvidar todo lo bueno y recordar todo lo malo.
Sólo intentas olvidar todo lo bueno y recordar todo lo malo.",0.91
ENG-train-0201,"Depende de tu novio decirle.
Tu hermano debería ser el primero en decírselo.",0.91
ENG-train-0202,"Hablaré con el hijo de un... Foyle!
¡Quiero hablar con este hijo de puta!",0.91
ENG-train-0203,"La reputación de la orquesta aumentó más prominentemente durante la dirección musical de Serge Koussevitzky.
Serge Koussevitzky fue su director durante muchos años y los convirtió en una orquesta de clase mundial.",0.91
ENG-train-0204,"¡Definitivamente creo que hay alguien especial para todos!
¡Creo que ellos son 'alguien especial' para todos!",0.91
ENG-train-0205,"Nacido en Viena, Schidlof huyó de Austria a Inglaterra después de la Anschluss nazi en 1938.
Schidlof nació en Viena, pero tuvo que abandonar Austria cuando llegaron los nazis.",0.91
ENG-train-0206,"Pachycephalosaurus es un género de dinosaurio pachycephalosaurid.
Pachycephalosaurus era un miembro de la familia Pachycephalosaurid.",0.91
ENG-train-0207,"Mi número se ha perdido. ¿Puedo tener el suyo?
Perdí mi número, ¿puedo conseguir el tuyo?",0.91
ENG-train-0208,"Su sede es Clarksdale.
Su capital es Clarksdale.",0.91
ENG-train-0209,"No creo que importe cuál sea su raza.
No creo que importe si su blanco, negro, púrpura, amarillo, etc.",0.91
ENG-train-0210,"Eso es exactamente lo que debería esperar, Sr. Tulkinghorn.
Eso es lo que espero, Sr. Tulkinghorne.",0.91
ENG-train-0211,"Tiene el balón, va a huir.
Él tiene la pelota y está corriendo.",0.91
ENG-train-0212,"un niño juega con un fideo junto a la piscina.
Un niño juega con un juguete de fideos de espuma junto a una piscina.",0.91
ENG-train-0213,"Este libro podría haber sido escrito mejor, pero todavía no es nada de lo que quejarse.
Así que aunque el libro no me sorprendió mucho, seguí disfrutando de leerlo.",0.91
