split,genre,dataset,year,sid,score,sentence1,sentence2
train,main-captions,MSRvid,2012test,0029,5.0,El hombre está montando un caballo.,Un hombre está montado en un caballo.
train,main-captions,MSRvid,2012test,0030,3.2,Un hombre derrama aceite en una maceta.,Un hombre derrama vino en una maceta.
train,main-captions,MSRvid,2012test,0031,2.8,Un hombre está tocando la guitarra.,Una chica está tocando la guitarra.
train,main-captions,MSRvid,2012test,0032,4.6,Un panda está deslizándose por un tobogán.,Un panda se desliza por un tobogán.
train,main-captions,MSRvid,2012test,0034,3.0,Una mujer está comiendo algo.,Una mujer está comiendo carne.
train,main-captions,MSRvid,2012test,0035,5.0,Una mujer descasca una papa.,Una mujer está descascando una papa.
train,main-captions,MSRvid,2012test,0038,4.8,El chico se cayó de su bicicleta.,Un niño cae de su bicicleta.
train,main-captions,MSRvid,2012test,0040,5.0,La mujer está tocando la flauta.,Una mujer está tocando una flauta.
train,main-captions,MSRvid,2012test,0042,4.2,Un conejo huye de un águila.,Una liebre huye de un águila.
train,main-captions,MSRvid,2012test,0044,4.2,La mujer está freyendo un pedazo de carne de cerdo.,Una mujer está cocinando un pedazo de carne de cerdo panado.
train,main-captions,MSRvid,2012test,0046,4.0,Una chica está volando un cometa.,Una chica corriendo está volando un cometa.
train,main-captions,MSRvid,2012test,0047,4.0,Un hombre está montando un toro mecánico.,Un hombre montó un toro mecánico.
train,main-captions,MSRvid,2012test,0048,4.909,El hombre está tocando la guitarra.,Un hombre está tocando la guitarra.
train,main-captions,MSRvid,2012test,0050,3.0,Una mujer está bailando y cantando con otras mujeres.,Una mujer está bailando y cantando en la lluvia.
train,main-captions,MSRvid,2012test,0052,2.4,Un hombre está cortando un pan.,Un hombre está cortando una cebolla.
train,main-captions,MSRvid,2012test,0053,4.2,Un hombre está derramando aceite en una sartén.,Un hombre está derramando aceite en una caldera.
train,main-captions,MSRvid,2012test,0054,3.4,Un león está jugando con la gente.,Un león está jugando con dos hombres.
train,main-captions,MSRvid,2012test,0055,5.0,Un perro monta una tabla de patinaje.,Un perro está montando un skateboard.
train,main-captions,MSRvid,2012test,0056,3.75,Alguien está esculpiendo una estatua.,Un hombre está esculpiendo una estatua.
train,main-captions,MSRvid,2012test,0057,2.75,Una mujer está cortando una cebolla.,Un hombre está cortando una cebolla.
train,main-captions,MSRvid,2012test,0058,5.0,Una mujer peina camarones.,Una mujer está descascando camarones.
train,main-captions,MSRvid,2012test,0059,4.0,Una mujer está freyendo pescado.,Una mujer está cocinando pescado.
train,main-captions,MSRvid,2012test,0061,3.6,Una mujer está tocando una guitarra eléctrica.,Una mujer está tocando la guitarra.
train,main-captions,MSRvid,2012test,0062,1.6,Un bebé tigre está jugando con una pelota.,Un bebé está jugando con una muñeca.
train,main-captions,MSRvid,2012test,0064,1.75,Una persona está cortando un tomate.,Una persona está cortando algo de carne.
train,main-captions,MSRvid,2012test,0065,5.0,Una persona corta una cebolla.,Una persona está cortando una cebolla.
train,main-captions,MSRvid,2012test,0068,1.0,Un hombre está tocando el piano.,Una mujer está tocando el violín.
train,main-captions,MSRvid,2012test,0069,1.0,Una mujer está tocando la flauta.,Un hombre está tocando la guitarra.
train,main-captions,MSRvid,2012test,0070,2.375,Un hombre está cortando una papa.,Un hombre está cortando zanahorias.
train,main-captions,MSRvid,2012test,0071,3.8,Un niño está tocando la guitarra.,Un chico está tocando la guitarra.
train,main-captions,MSRvid,2012test,0072,3.2,Un chico está tocando la guitarra.,Un hombre está tocando la guitarra.
train,main-captions,MSRvid,2012test,0073,3.2,Un hombre está tocando la guitarra.,Un chico está tocando la guitarra.
train,main-captions,MSRvid,2012test,0075,4.4,Un niño está tocando un teclado.,Un chico está jugando al tablero de teclas.
train,main-captions,MSRvid,2012test,0077,3.75,Un hombre está tocando la guitarra.,Un hombre está tocando una guitarra eléctrica.
train,main-captions,MSRvid,2012test,0078,4.75,Un perro lame a un bebé.,Un perro está lamiendo a un bebé.
train,main-captions,MSRvid,2012test,0080,3.2,Una mujer está cortando una cebolla.,Un hombre está cortando y cebolla.
train,main-captions,MSRvid,2012test,0081,1.556,Un hombre está tocando la guitarra.,Un hombre está tocando la batería.
train,main-captions,MSRvid,2012test,0083,3.938,Una mujer está cortando un pimiento.,Una mujer está cortando un pimiento rojo.
train,main-captions,MSRvid,2012test,0084,5.0,Un hombre está tocando la batería.,Un hombre toca el tambor.
train,main-captions,MSRvid,2012test,0085,5.0,Una mujer monta un caballo.,Una mujer está montando un caballo.
train,main-captions,MSRvid,2012test,0086,4.0,Un hombre está comiendo un plátano junto a un árbol.,Un hombre está comiendo un plátano.
train,main-captions,MSRvid,2012test,0087,1.6,Un gato está jugando a una tabla de claves.,Un hombre está tocando dos teclados.
train,main-captions,MSRvid,2012test,0089,4.75,Un hombre corta un árbol con un hacha.,Un hombre cortó un árbol con un hacha.
train,main-captions,MSRvid,2012test,0090,3.5,Un niño juega con un teléfono de juguete.,Un niño pequeño juega con un teléfono de juguete.
train,main-captions,MSRvid,2012test,0093,1.4,Un hombre está montando una motocicleta.,Un hombre está montando un caballo.
train,main-captions,MSRvid,2012test,0094,1.4,Un hombre está montando una motocicleta.,Un hombre está montando un caballo.
train,main-captions,MSRvid,2012test,0099,4.0,Una ardilla gira en círculos.,Una ardilla corre en círculos.
train,main-captions,MSRvid,2012test,0101,5.0,Un hombre y una mujer se besan.,Un hombre y una mujer besan.
train,main-captions,MSRvid,2012test,0102,3.833,Un hombre se mete en un coche.,Un hombre se mete en un coche en un garaje.
train,main-captions,MSRvid,2012test,0104,0.6,Un hombre está bailando.,Un hombre está hablando.
train,main-captions,MSRvid,2012test,0105,2.917,Un hombre está tocando la guitarra y cantando.,Un hombre está tocando la guitarra.
train,main-captions,MSRvid,2012test,0106,4.2,Una persona está cortando hongos.,Una persona está cortando hongos con un cuchillo.
train,main-captions,MSRvid,2012test,0108,2.0,Un cachorro de tigre está haciendo un sonido.,Un tigre está caminando por ahí.
train,main-captions,MSRvid,2012test,0109,2.6,Una persona está cortando cebollas.,Una persona está descascando una cebolla.
train,main-captions,MSRvid,2012test,0110,1.6,Un hombre está tocando el piano.,Un hombre está tocando la trompeta.
train,main-captions,MSRvid,2012test,0111,2.0,Una mujer está descascando una papa.,Una mujer está descascando una manzana.
train,main-captions,MSRvid,2012test,0112,4.2,Un pankda está comiendo bambú.,Un oso panda está comiendo algo de bambú.
train,main-captions,MSRvid,2012test,0113,2.0,Una persona está descascando una cebolla.,Una persona está descascando una berenjena.
train,main-captions,MSRvid,2012test,0114,4.8,Un mono empuja a otro mono.,El mono empujó al otro mono.
train,main-captions,MSRvid,2012test,0115,4.4,Una ardilla corre en círculos.,Una ardilla se mueve en círculos.
train,main-captions,MSRvid,2012test,0116,5.0,Un hombre está atando su zapato.,Un hombre ató su zapato.
train,main-captions,MSRvid,2012test,0117,3.0,Un niño está cantando y tocando el piano.,Un niño está tocando el piano.
train,main-captions,MSRvid,2012test,0118,4.25,Un perro está comiendo melón de agua.,Un perro está comiendo un trozo de sandía.
train,main-captions,MSRvid,2012test,0119,4.25,Una mujer está cortando brócoli.,Una mujer está cortando brócoli con un cuchillo.
train,main-captions,MSRvid,2012test,0120,3.8,Un hombre está descascando una papa.,Un hombre despejó una patata.
train,main-captions,MSRvid,2012test,0121,2.4,Una mujer está tocando la guitarra.,Un hombre toca la guitarra.
train,main-captions,MSRvid,2012test,0123,1.6,Una mujer está cortando tomates.,Un hombre está cortando cebolla.
train,main-captions,MSRvid,2012test,0125,2.0,Un hombre nada bajo el agua.,Una mujer está nadando bajo el agua.
train,main-captions,MSRvid,2012test,0126,1.6,Un hombre y una mujer están hablando.,Un hombre y una mujer están comiendo.
train,main-captions,MSRvid,2012test,0129,4.0,Un perro pequeño está persiguiendo una pelota de yoga.,Un perro está persiguiendo una pelota.
train,main-captions,MSRvid,2012test,0130,2.2,Los hombres están jugando al cricket.,Los hombres están jugando al baloncesto.
train,main-captions,MSRvid,2012test,0131,4.4,Un hombre se va en una motocicleta.,Un hombre está montando una motocicleta.
train,main-captions,MSRvid,2012test,0132,3.6,Un hombre está tocando la guitarra.,Un hombre está cantando y tocando la guitarra.
train,main-captions,MSRvid,2012test,0133,3.6,El hombre habló por teléfono.,El hombre está hablando por teléfono.
train,main-captions,MSRvid,2012test,0135,0.5,Un hombre está pescando.,Un hombre está haciendo ejercicio.
train,main-captions,MSRvid,2012test,0136,0.8,Un hombre está levitando.,Un hombre está hablando.
train,main-captions,MSRvid,2012test,0138,0.6,Dos muchachos conducen.,Dos bahías están bailando.
train,main-captions,MSRvid,2012test,0141,2.6,Un hombre está montado en un caballo.,Una chica está montando un caballo.
train,main-captions,MSRvid,2012test,0142,2.0,Un hombre está en bicicleta.,Un mono está montando una bicicleta.
train,main-captions,MSRvid,2012test,0143,2.2,Un hombre está cortando papas.,Una mujer está descascando papas.
train,main-captions,MSRvid,2012test,0144,2.4,Una mujer está descascando una papa.,Un hombre está cortando papas.
train,main-captions,MSRvid,2012test,0145,3.6,Un hombre está tocando la guitarra.,Alguien está tocando la guitarra.
train,main-captions,MSRvid,2012test,0148,2.2,Una mujer está cortando un rayo.,Una mujer está cortando jengibre.
train,main-captions,MSRvid,2012test,0149,4.8,El hombre cortó un plato de papel.,Un hombre está cortando un plato de papel.
train,main-captions,MSRvid,2012test,0151,1.643,El hombre está tocando la guitarra.,Un hombre está tocando la flauta.
train,main-captions,MSRvid,2012test,0152,1.75,Un hombre está tocando el piano.,El hombre está tocando el violín.
train,main-captions,MSRvid,2012test,0154,2.25,Una mujer está cortando algo de carne.,Una mujer está preparando algo de carne.
train,main-captions,MSRvid,2012test,0155,4.0,Un hombre está tocando en su teclado.,Un hombre está tocando un piano de teclado.
train,main-captions,MSRvid,2012test,0157,4.8,La señora cortó las cebollas verdes.,La señora cortó una cebolla verde.
train,main-captions,MSRvid,2012test,0158,3.2,Alguien está metiendo fideos en el agua.,Una mujer está hirviendo fideos en agua.
train,main-captions,MSRvid,2012test,0160,4.0,Lionel Richie está bailando en el techo.,Lionel Ritchie baila mientras está de pie en el techo.
train,main-captions,MSRvid,2012test,0161,4.4,Un hombre está tocando el piano.,Una persona está tocando el piano.
train,main-captions,MSRvid,2012test,0163,4.6,Una mujer está tocando flauta.,Una mujer toca una flauta.
train,main-captions,MSRvid,2012test,0164,3.8,Un chico está revisando un calendario.,Un chico está mirando un calendario.
train,main-captions,MSRvid,2012test,0165,4.8,Una mujer está cortando una cebolla.,Una mujer está cortando cebollas.
train,main-captions,MSRvid,2012test,0166,4.857,Un hombre está tocando la guitarra.,Un hombre toca la guitarra.
train,main-captions,MSRvid,2012test,0167,5.0,Una mujer está usando una máquina de coser.,Una mujer está costurando en una máquina.
train,main-captions,MSRvid,2012test,0168,2.533,Una mujer está girando panqueques.,Un chef de dibujos animados está girando panqueques.
train,main-captions,MSRvid,2012test,0172,1.0,Un hombre corre por la carretera.,Un coche está conduciendo por la carretera.
train,main-captions,MSRvid,2012test,0175,1.0,Un hombre está montado en un caballo.,Un hombre está hablando por teléfono.
train,main-captions,MSRvid,2012test,0176,2.0,Un hombre está montando una bicicleta.,Un hombre está montado en un caballo.
train,main-captions,MSRvid,2012test,0178,0.143,Una mujer está bailando.,Un hombre está comiendo.
train,main-captions,MSRvid,2012test,0179,2.0,Un hombre está tocando el piano.,Un hombre está tocando una flauta.
train,main-captions,MSRvid,2012test,0180,1.6,Un hombre está tocando una flauta.,Un hombre está tocando el piano.
train,main-captions,MSRvid,2012test,0182,1.6,Un hombre está girando.,Un hombre está bailando.
train,main-captions,MSRvid,2012test,0184,3.4,Un mono está oscilando de extremidad en extremidad.,Un mono está oscilando de árbol en árbol.
train,main-captions,MSRvid,2012test,0185,4.0,La gente bajó del tren.,La gente bajó del tren en la estación.
train,main-captions,MSRvid,2012test,0187,4.8,Un perro está saltando sobre un trampolín.,Un perro rebota sobre un trampolín.
train,main-captions,MSRvid,2012test,0188,2.5,Un niño está tocando un instrumento.,Un hombre está tocando una trompeta.
train,main-captions,MSRvid,2012test,0190,1.75,Una mujer toca la guitarra.,Un hombre canta y toca la guitarra.
train,main-captions,MSRvid,2012test,0191,1.0,Una mujer está recogiendo una lata.,Una mujer está cortando un tomate.
train,main-captions,MSRvid,2012test,0192,5.0,Un hombre está subiendo una cuerda.,Un hombre sube una cuerda.
train,main-captions,MSRvid,2012test,0193,1.4,Un hombre está levantando un coche.,Un hombre está subiendo una pared.
train,main-captions,MSRvid,2012test,0195,4.0,Un hombre y una mujer están conduciendo por la calle en un jeep.,Un hombre y una mujer están conduciendo por la carretera en un vehículo al aire libre.
train,main-captions,MSRvid,2012test,0196,3.8,El hombre sin camisa se sentó en una silla.,Un hombre sin camisa está sentado en una silla.
train,main-captions,MSRvid,2012test,0198,4.0,Dos mujeres están luchando.,Dos mujeres están luchando en el suelo.
train,main-captions,MSRvid,2012test,0199,4.0,El cachorro jugaba con una pelota de tenis azul.,Un cachorro está jugando con una pelota de tenis.
train,main-captions,MSRvid,2012test,0200,4.8,Un cangrejo está comiendo algo.,Un canguro está comiendo.
train,main-captions,MSRvid,2012test,0201,0.6,Un gato está tocando el piano.,Un hombre está tocando la guitarra.
train,main-captions,MSRvid,2012test,0202,4.75,El hombre cortó una alfombra con un cuchillo.,Un hombre está cortando alfombras con un cuchillo.
train,main-captions,MSRvid,2012test,0203,2.2,Una mujer está montando una scooter motorizada por la carretera.,Un hombre está montando una scooter.
train,main-captions,MSRvid,2012test,0204,3.0,Alguien está cortando una verdura.,Alguien está cortando un tomate.
train,main-captions,MSRvid,2012test,0205,0.0,Una mujer está bailando.,Un hombre está hablando.
train,main-captions,MSRvid,2012test,0207,2.2,Un perro lame la saliva de un bebé.,Un perro lame a un bebé.
train,main-captions,MSRvid,2012test,0208,0.4,Un hombre está remando un barco.,Un hombre está cortando un tomate.
train,main-captions,MSRvid,2012test,0210,4.8,Un hombre corta papas.,Un hombre corta papas.
train,main-captions,MSRvid,2012test,0212,4.8,Una mujer está cortando ajo.,La mujer está recogiendo ajo.
train,main-captions,MSRvid,2012test,0214,3.8,Un animal corre en círculos.,Una ardilla corre en círculos.
train,main-captions,MSRvid,2012test,0215,3.0,Un hombre está caminando lentamente a través de un puente de cuerda.,Un niño está caminando a través de un puente.
train,main-captions,MSRvid,2012test,0216,4.0,Un hombre está tocando la guitarra.,Un hombre sentado en una habitación está tocando la guitarra.
train,main-captions,MSRvid,2012test,0217,5.0,Un hombre toca la flauta.,Un hombre está tocando una flauta.
train,main-captions,MSRvid,2012test,0221,3.8,Una mujer rompe dos huevos en un tazón de vidrio.,Una mujer está rompiendo un huevo en un tazón.
train,main-captions,MSRvid,2012test,0223,3.0,Un hombre está cortando un pez.,Un hombre tiene las entrañas de un pez.
train,main-captions,MSRvid,2012test,0224,4.4,Dos hombres están empacando maletas en el maletero de un coche.,Los hombres están poniendo maletas en el maletero del coche.
train,main-captions,MSRvid,2012test,0226,3.8,Un hombre derrama aceite en algunos tomates.,El hombre derramó aceite en los tomates cortados.
train,main-captions,MSRvid,2012test,0227,3.0,Un hombre está cortando algo.,Un hombre está cortando un pan.
train,main-captions,MSRvid,2012test,0230,0.667,Un hombre está remando una canoa.,Un hombre está tocando la arpa.
train,main-captions,MSRvid,2012test,0231,4.0,Un hombre y una mujer están caminando juntos por el bosque.,Un hombre y una mujer están caminando de brazo en brazo a través de un área boscosa.
train,main-captions,MSRvid,2012test,0233,3.75,La mujer recogió el canguro.,Una mujer recoge un canguro bebé.
train,main-captions,MSRvid,2012test,0234,4.133,Los peces están nadando.,Un pez está nadando.
train,main-captions,MSRvid,2012test,0235,4.0,Dos mujeres mezclan algo en un procesador de alimentos.,Dos mujeres hacen algo en una mezcladora.
train,main-captions,MSRvid,2012test,0237,3.6,Una persona está surfando una gran ola.,Una persona está surfando.
train,main-captions,MSRvid,2012test,0238,1.2,Un hombre está tocando la guitarra.,Un hombre está apuñalando un objetivo.
train,main-captions,MSRvid,2012test,0239,1.6,Un hombre está tocando flauta en una banda.,Un hombre está tocando la guitarra.
train,main-captions,MSRvid,2012test,0240,4.0,El hombre extendió la mantequilla sobre el pan.,Un hombre está extendiendo mantequilla sobre el pan.
train,main-captions,MSRvid,2012test,0241,4.0,Una persona está hirviendo fideos.,Una mujer está hirviendo fideos en agua.
train,main-captions,MSRvid,2012test,0243,3.2,Un grupo de gente baila en una colina.,Un grupo de gente está bailando.
train,main-captions,MSRvid,2012test,0245,1.0,Un hombre está bailando afuera.,Un hombre está tocando flauta.
train,main-captions,MSRvid,2012test,0246,1.0,Una mujer está alimentando a un hombre.,Una mujer está mezclando carne.
train,main-captions,MSRvid,2012test,0247,0.6,Un hombre está poniendo una sartén en un horno.,Una mujer está cortando una cebolla.
train,main-captions,MSRvid,2012test,0249,0.4,Una mujer está sentada en un escritorio.,Una mujer está montando un burro.
train,main-captions,MSRvid,2012test,0250,3.4,Los médicos transportan a un paciente en una camilla.,Un médico empuja a un paciente a la cama.
train,main-captions,MSRvid,2012test,0252,3.6,Una mujer está tocando flauta en el escenario.,La mujer está tocando la flauta.
train,main-captions,MSRvid,2012test,0254,3.0,Dos bebés pandas están jugando.,Dos pandas están acostados juntos.
train,main-captions,MSRvid,2012test,0256,4.0,Un bebé se está riendo.,Un bebé está riendo y riéndose.
train,main-captions,MSRvid,2012test,0257,1.2,Un hombre está tocando la guitarra.,Un niño está tocando el piano.
train,main-captions,MSRvid,2012test,0259,0.6,Un hombre está doblando papel.,Una mujer está cortando un pimiento.
train,main-captions,MSRvid,2012test,0260,1.6,Tres mujeres están bailando.,El hombre está bailando.
train,main-captions,MSRvid,2012test,0262,2.6,Los gatos están jugando entre sí.,Dos gatos están luchando entre sí.
train,main-captions,MSRvid,2012test,0263,3.6,Una persona está escribiendo.,Una persona está escribiendo con un lápiz.
train,main-captions,MSRvid,2012test,0267,3.5,Un hombre está corriendo.,Un hombre corre por una carretera.
train,main-captions,MSRvid,2012test,0268,3.765,La mujer está tirando dinero.,Una mujer está haciendo harina y rodando masa.
train,main-captions,MSRvid,2012test,0269,2.75,Una mujer está añadiendo especias a una carne.,La mujer está añadiendo azúcar a la carne.
train,main-captions,MSRvid,2012test,0270,2.25,Una mujer está añadiendo aceite a los peces.,Una mujer está derramando agua sobre los peces.
train,main-captions,MSRvid,2012test,0271,2.75,Un niño pequeño está sosteniendo una guitarra.,Un niño está tocando la guitarra.
train,main-captions,MSRvid,2012test,0272,3.8,Un guepardo está corriendo.,Un guepardo está corriendo a través de un campo.
train,main-captions,MSRvid,2012test,0273,4.8,El hombre está comiendo pizza.,Un hombre está comiendo una rebanada de pizza.
train,main-captions,MSRvid,2012test,0274,3.6,Un orangután está en un autobús.,Un mono está montando en un autobús.
train,main-captions,MSRvid,2012test,0275,1.2,Un hombre y una mujer hablan en un restaurante.,Un hombre y una mujer están en bicicleta.
train,main-captions,MSRvid,2012test,0277,0.4,Un hombre está tocando la guitarra.,Un hombre está limpiando una puerta de vidrio.
train,main-captions,MSRvid,2012test,0278,2.4,Una chica está cantando y tocando la guitarra.,Un joven está cantando mientras toca la guitarra.
train,main-captions,MSRvid,2012test,0282,3.941,Una chica se comunica con lenguaje de señas.,Una niña está usando lenguaje de señas.
train,main-captions,MSRvid,2012test,0283,0.5,Una mujer está haciendo ejercicios de peso.,Una mujer se está haciendo el pelo.
train,main-captions,MSRvid,2012test,0284,3.75,Un hombre está entrando en un coche.,Un anciano se mete en un auto rojo.
train,main-captions,MSRvid,2012test,0285,4.0,Una gran bola verde derriba una papa.,Una gran bola verde golpea una papa.
train,main-captions,MSRvid,2012test,0287,3.0,Un gato está tocando teclados.,Un gato está tocando el piano.
train,main-captions,MSRvid,2012test,0288,4.2,Dos perros nadan en una piscina.,Los perros están nadando en una piscina.
train,main-captions,MSRvid,2012test,0290,2.0,El hombre usó un helicóptero para cortar la cebolla.,El hombre usó una máquina para cortar una papa.
train,main-captions,MSRvid,2012test,0291,5.0,Una mujer corta el tofu.,Una mujer está cortando tofu.
train,main-captions,MSRvid,2012test,0292,3.0,Un rebaño de ciervos está cruzando la calle.,Un rebaño de caribu cruzan una carretera.
train,main-captions,MSRvid,2012test,0293,3.8,La persona está montando el caballo.,Un hombre está montando un caballo.
train,main-captions,MSRvid,2012test,0294,0.0,Alguien está alimentando a un animal.,Alguien está tocando el piano.
train,main-captions,MSRvid,2012test,0295,0.0,Alguien está cortando tortillas.,Alguien está montando un caballo.
train,main-captions,MSRvid,2012test,0296,0.25,Alguien está mezclando ingredientes.,Alguien está cosendo cosas.
train,main-captions,MSRvid,2012test,0297,4.0,Un gallo pega un ratón muerto.,Un pollo está picando a un ratón muerto.
train,main-captions,MSRvid,2012test,0298,3.25,Una mujer tiene un canguro.,Una mujer está recogiendo un canguro.
train,main-captions,MSRvid,2012test,0299,0.75,Un hombre está jugando con ranas,Un gato está jugando con una cámara.
train,main-captions,MSRvid,2012test,0300,1.5,Dos hombres están hablando.,Dos hombres están tocando la guitarra.
train,main-captions,MSRvid,2012test,0303,3.5,Un hombre esparce mantequilla sobre un gran pedazo de pan.,Un hombre está manchando mantequilla en una rebanada de pan de ajo.
train,main-captions,MSRvid,2012test,0304,3.0,Un hombre está corriendo a través de un cable alto.,Un hombre corre en la cuerda.
train,main-captions,MSRvid,2012test,0307,0.2,Un hombre está cortando un césped.,Una mujer está cortando un limón.
train,main-captions,MSRvid,2012test,0309,0.8,Un hombre está abriendo una puerta.,Un hombre está tocando la guitarra.
train,main-captions,MSRvid,2012test,0311,4.2,Un hombre está cortando una papa en pedazos.,Un hombre está cortando una papa.
train,main-captions,MSRvid,2012test,0312,3.8,La mujer está cortando pulpo cocido.,Una mujer está cortando pulpo.
train,main-captions,MSRvid,2012test,0314,0.4,Un hombre está golpeando tablas.,Un perro está corriendo por el agua.
train,main-captions,MSRvid,2012test,0316,0.8,Un hombre está bailando.,Un hombre está comiendo pan.
train,main-captions,MSRvid,2012test,0317,1.2,Alguien está tocando el piano.,Un hombre está tocando la guitarra.
train,main-captions,MSRvid,2012test,0318,2.8,Dos zorros están comiendo de un plato en un patio de ladrillo.,Los zorros están comiendo de un plato.
train,main-captions,MSRvid,2012test,0319,3.2,Un chico está tocando un teclado.,Un niño está tocando el piano.
train,main-captions,MSRvid,2012test,0320,5.0,Una persona toca un teclado.,Alguien está tocando un teclado.
train,main-captions,MSRvid,2012test,0322,0.0,Un hombre está disparando un arma.,Un hombre está escupiendo.
train,main-captions,MSRvid,2012test,0323,1.0,Alguien está cortando una cebolla.,Alguien está descascando una papa.
train,main-captions,MSRvid,2012test,0325,0.0,Un hombre está nadando.,Una mujer está cortando carne.
train,main-captions,MSRvid,2012test,0327,3.75,Un hombre está tocando la guitarra.,Un hombre toca una guitarra acústica.
train,main-captions,MSRvid,2012test,0328,0.4,Una mujer está cortando una calabaza.,Una mujer está montando un elefante.
train,main-captions,MSRvid,2012test,0329,0.4,Una mujer está bailando.,Una mujer está pastando masa.
train,main-captions,MSRvid,2012test,0331,0.6,Una mujer está rompiendo huevos en un tazón.,Una mujer está colocando teseros en un estante.
train,main-captions,MSRvid,2012test,0332,4.0,Un coche se mueve por una carretera.,Un coche está conduciendo por la carretera.
train,main-captions,MSRvid,2012test,0334,0.4,Alguien está engrasando una sartén.,Smeone se está acostando.
train,main-captions,MSRvid,2012test,0335,0.4,Un hombre está tocando la guitarra.,Un hombre está drenando pasta.
train,main-captions,MSRvid,2012test,0336,0.4,Una mujer está bebiendo vodka.,Una mujer está haciendo ejercicio.
train,main-captions,MSRvid,2012test,0339,4.8,Una mujer está cortando carne en pedazos.,Una mujer está cortando algo de carne.
train,main-captions,MSRvid,2012test,0342,0.6,Un hombre está lavando un filete.,Un hombre está tocando la guitarra.
train,main-captions,MSRvid,2012test,0344,0.8,Un hombre está vendiendo artículos.,Un hombre está limpiando la casa.
train,main-captions,MSRvid,2012test,0347,3.2,Un hombre está saltando una pared.,Un hombre salta sobre una pared corta.
train,main-captions,MSRvid,2012test,0348,3.2,Los corredores corren alrededor de una pista.,Los corredores compiten en una carrera.
train,main-captions,MSRvid,2012test,0349,0.6,Un hombre está pateando una pelota de fútbol.,Un hombre está mezclando un tazón.
train,main-captions,MSRvid,2012test,0350,0.6,Una mujer está freyendo algo.,Una mujer está montando un caballo.
train,main-captions,MSRvid,2012test,0351,0.0,Un gato está lamiendo a un chulo.,Una mujer está cortando pepino.
train,main-captions,MSRvid,2012test,0352,1.4,Una mujer está bailando junto al fuego.,Una mujer está tomando un baño.
train,main-captions,MSRvid,2012test,0355,2.2,El hombre está cortando un pez abierto.,Un hombre está cortando una papa.
train,main-captions,MSRvid,2012test,0357,3.6,La mantequilla se está derritiendo en una sartén.,Un hombre está derritiendo mantequilla en una sartén.
train,main-captions,MSRvid,2012test,0359,3.111,Tres chicos están bailando.,Los niños están bailando.
train,main-captions,MSRvid,2012test,0360,0.6,Una mujer está jugando un juego con un hombre.,Un hombre está tocando el piano.
train,main-captions,MSRvid,2012test,0361,0.4,El hombre conduce un auto blanco.,Un hombre está dando una entrevista.
train,main-captions,MSRvid,2012test,0365,4.25,Un hombre condujo su coche.,Un hombre conduce un coche.
train,main-captions,MSRvid,2012test,0366,3.0,Un coche se retira de un espacio.,Un coche se está retirando de un carril bloqueado.
train,main-captions,MSRvid,2012test,0368,5.0,Un hombre pone algo de queso en una pizza.,El hombre roció queso en la pizza.
train,main-captions,MSRvid,2012test,0369,5.0,El chico está tocando el piano.,Un niño toca el piano.
