PairID,Text,Score
ENG-train-0033,"मी ज्या स्कर्टवर काम करत होतो त्यामध्ये मला मोठा यश मिळालं.
मी काम करत असलेल्या स्कर्टमध्ये काही प्रगती केली आहे.",0.97
ENG-train-0034,"२००० च्या जनगणनेनुसार लोकसंख्या १२७ होती.
२००० पर्यंत लोकसंख्या १२७ आहे.",0.97
ENG-train-0035,"एखाद्या मुलीच्या प्रेमात पडू नका, त्याऐवजी मुली तुमच्या प्रेमात पडू द्या.
PS: मुलीच्या प्रेमात पडू नकोस. मुली तुझ्या प्रेमात पडू दे!",0.97
ENG-train-0036,"माझ्यासाठी हा एक उत्तम क्षण होता, एक बाप म्हणून.
माझ्यासाठी एक पिता म्हणून, ही एक आश्चर्यकारक क्षण असला पाहिजे.",0.97
ENG-train-0037,"जॉर्ज, एलिझा आणि हॅरी यांनाही कॅनडामध्ये प्रवेश केल्यानंतर स्वातंत्र्य मिळाले आहे.
जॉर्ज, एलिझा आणि हॅरी अखेर कॅनडामध्ये पोहोचले आहेत आणि मुक्त झाले आहेत.",0.97
ENG-train-0038,"पण मी एक चांगला बॉस आहे, नाही का?
पण मी एक चांगला बॉस होतो, बरोबर?",0.97
ENG-train-0039,"आम्ही वेगासमध्ये खूप मजा केली!
आम्ही वेगासमध्ये खूप मजा केली!",0.97
ENG-train-0040,"त्याला कधीकधी ट्रंक असेही म्हणतात.
काही लोकांना याला ट्रंक असेही म्हणतात.",0.97
ENG-train-0041,"होय, मी एक मुलगी आहे आणि मला व्हिडीओ गेम आवडतात.
आणि हो, मला व्हिडीओ गेम्स आवडतात.",0.97
ENG-train-0042,"मला नुकतीच कळलं की मी गर्भवती आहे आणि मी तुला दोष देत आहे.
मला नुकतीच कळलं की मी गर्भवती आहे आणि ती तुझी चूक आहे!!!",0.97
ENG-train-0043,"तुमच्यासाठी हे फार महत्वाचे आहे, नाही का?
ते तुमच्यासाठी खूप महत्वाचे आहे, नाही का?",0.97
ENG-train-0044,"जॉन श्नाइडर खूप वृद्ध झाला आहे, मला तो शो 'ड्यूक्स ऑफ हॅझार्ड' मध्ये खूप आवडला होता.
जॉन श्नाइडर खूप चांगले वृद्ध झाला आहे. मी त्याला 'द ड्यूक्स ऑफ हॅझार्ड'मध्ये खूप प्रेम केलं.",0.97
ENG-train-0045,"याव्यतिरिक्त, पुरुष स्त्रियांपेक्षा नंतर परिपक्व होतात.
तसेच पुरुष स्त्रियांच्या तुलनेत उशीरा परिपक्व होतात.",0.97
ENG-train-0046,"कोणालाही ते सांगता येणार नाही, हे अधिकच वाईट आहे.
ते फक्त वाईट आहे जर कुणीही असं बोललं नसेल तर.",0.97
ENG-train-0047,"मग, वीस मिनिटांत, धावपट्टीवर एकत्र ये.
उड्डाण मार्गावर, 20 मिनिटांत.",0.97
ENG-train-0048,"ते अजूनही हवेत आहे.
तो अजूनही एक फसवणूक आहे.",0.97
ENG-train-0049,"मला आठवतं ते खूप चांगलं होतं.
मला आठवतंय. खूप छान होतं.",0.97
ENG-train-0050,"जर त्यांनी पैशांची मागणी केली तर त्यांना ना सांगा. तुम्हाला काम मिळाले नाही तोपर्यंत कोणत्याही एजंटला पैसे दिले जाऊ नयेत.
(जर ते पैशाची मागणी करतात, तर तुम्ही ""नाही"" म्हणता. तुम्हाला नोकरी येईपर्यंत कोणत्याही एजंटला पैसे दिले जात नाहीत.",0.97
ENG-train-0051,"आणि अशी मोठ्या संख्येने पेशी आहेत जी मज्जासंस्था बनवतात.
मज्जासंस्था मोठ्या संख्येने पेशींपासून बनलेली असते.",0.97
ENG-train-0052,"त्या गाण्याला मुलं त्यांच्या मैत्रिणींना वाजवतील.
आणि अगं ते गाणं त्यांच्या गर्लफ्रेंडसाठी वाजवतील.",0.97
ENG-train-0053,"ऐतिहासिक युरोपियन युनियन प्रवेशासाठी क्रोएशियाची उलटी मोजणी सुरू
युरोपियन युनियनमध्ये सामील होण्यासाठी क्रोएशियाची उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी उलटी",0.97
ENG-train-0054,"जेव्हा अंडरडॉग जिंकतो तेव्हा मला आनंद होतो.
जेव्हा अंडरडॉग जिंकतो तेव्हा मला आवडते.",0.97
ENG-train-0055,"ग्रीन लँटर्नला डीसी कॉमिक्सकडून समलिंगी म्हणून पुन्हा सादर करण्यात येणार आहे.
ग्रीन लँटर्नला समलिंगी सुपरहीरो म्हणून पुन्हा लाँच करण्यात येणार आहे.",0.97
ENG-train-0056,"Moffitt म्हणाले की जीन्सच्या लांब किंवा लहान आवृत्त्यांच्या उपस्थितीसाठी व्यक्तींची चाचणी घेण्यापूर्वी या निकालांची दुसर्या अभ्यासात पुनरावृत्ती करणे आवश्यक आहे.
प्राध्यापक मोफिट म्हणाले की जीन्सच्या लांब किंवा लहान आवृत्त्यांच्या उपस्थितीसाठी व्यक्तींच्या चाचण्या सुरू करण्यापूर्वी या परिणामांची पुनरावृत्ती करणे आवश्यक आहे.",0.97
ENG-train-0057,"या प्राण्यांचा अभ्यास हा माझ्या आयुष्याचा ध्येय ठरला आहे.
मी आयुष्यभर या प्राण्यांचा अभ्यास केला आहे.",0.97
ENG-train-0058,"तो माणूस खात आहे.
एक माणूस अन्न खात आहे.",0.97
ENG-train-0059,"आंधळा माणूस म्हणाला, ""मी पाहतो"", तो आपली चाकू उचलून बघत होता.
मी पाहतो, असे आंधळा मनुष्य म्हणाला, तो त्याच्या चाकू उचलला आणि पाहिले.",0.97
ENG-train-0060,"माणूस आणि दोन तरुण मुले ट्रॅम्पोलिनवर उडी मारतात.
एक माणूस आणि दोन मुले ट्रॅम्पोलिनवर उडी मारतात.",0.97
ENG-train-0061,"ग्रेहाऊंड लोकांना वेगवेगळ्या ठिकाणी नेण्यात चांगली कामगिरी करते.
ग्रेहाऊंड तुम्हाला जाण्याची गरज असलेली ठिकाणे मिळविण्यात खूप चांगला आहे.",0.97
ENG-train-0062,"तो बंदूक उचलून ठेवला, आणि जरी ती थरथर कापत होती, तरीही ती डेव्हिडच्या दिशेने निदर्शनास आणत होती.
तोफाने अद्याप धक्का बसला होता, आणि जरी त्याचा हात थरथर कापत होता, तरी तो डेव्हिडवर कायमचे लक्ष्य करत होता.",0.97
ENG-train-0063,"माझ्या वडिलांच्या मित्रांची संख्या मला आश्चर्यचकित करते.
माझ्या वडिलांचे किती मित्र होते याचा मला आश्चर्य वाटले.",0.97
ENG-train-0064,"मला बिली टॅलेंट खूप आवडते. ते माझ्या आवडत्या गटांपैकी एक आहेत.
मी फक्त बिली टॅलेंटवर प्रेम करतो, ते माझ्या आवडीच्या व्यक्तींपैकी एक आहेत.",0.97
ENG-train-0065,"दोन स्त्रिया बाळासोबत पोझ करत आहेत.
दोन हसत स्त्रिया बाळाला हातात घेत आहेत.",0.94
ENG-train-0066,"आपले कार्य पूर्ण करण्यासाठी शुभेच्छा. जर तुम्हाला योग्य उत्तर मिळाले तर तुम्ही आणखी पाच गुण मिळवू शकता.
शुभेच्छा आणि तुम्हाला योग्य उत्तर मिळाले तर आणखी पाच गुण मिळतील?",0.94
ENG-train-0067,"त्यांचा पत्ता आहे: 47483 कनेक्टिकट डॉ, नॅशविले.
ते nashville मध्ये 47483 कनेक्टिकट ड्राइव्ह वर राहतात",0.94
ENG-train-0068,"त्याने सनग्लासेसची इच्छा असल्याचा दावा केला आहे.
तो म्हणतो की त्याला सनग्लासेस हवे आहेत!",0.94
ENG-train-0069,"वेगवेगळ्या भागात शोधत राहा. तेथे सभ्य, आनंददायी स्त्रिया आहेत.
वेगवेगळ्या ठिकाणी बघत राहा, तेथे सभ्य, मजेशीर, स्त्रिया आहेत.",0.94
ENG-train-0070,"मी चित्रपटसृष्टीत आणि गो-कार्ट रेसिंगला जायचं होतं.
माझ्या बॅलच्या रात्री मला सिनेमाला जायचं होतं आणि कार्ट रेसिंगला जायचं होतं!",0.94
ENG-train-0071,"जवळून, शेलचे तुकडे सुंदर दिसतात.
नजीकच्या दृष्टिकोनातून शेलचे तुकडे खूप छान दिसतात.",0.94
ENG-train-0072,"इव्हरी कोस्ट स्टॅम्पेडमध्ये सुमारे ६० जणांचा मृत्यू
आयवॉरी कोस्टमधील गर्दीत ६१ जणांचा मृत्यू",0.94
ENG-train-0073,"इतर कोणत्याही महिलेपेक्षा जास्त नाही.
इतर कोणत्याही मुलीपेक्षा जास्त नाही!",0.94
ENG-train-0074,"मी सहमत नाही, मला इमर्जन्सी आणि वाइल्डफायर आवडतात!
नाही, मला इमर्जन्सी आणि वाइल्डफायर आवडतात!",0.94
ENG-train-0075,"कोल्डप्ले अतिशय वेगाने लोकप्रिय होत आहे.
कोल्डप्ले खूप वेगाने येत आहे!",0.94
ENG-train-0076,"पीकमिन २ हा सीक्वल २००४ मध्ये रिलीज झाला होता.
2004 मध्ये गॅम क्यूबसाठीही Pikmin 2 नावाचा सीक्वल आला होता.",0.94
ENG-train-0077,"एक स्त्री आणि एक पुरुष पावसात नाचत आहेत.
पावसाळ्यात एक पुरुष आणि एक स्त्री नाचत आहेत.",0.94
ENG-train-0078,"मार्च ते एप्रिल या कालावधीत जामुन झाडे फुलतात.
जमुन झाड मार्च-एप्रिलमध्ये फुलते.",0.94
ENG-train-0079,"युरोपियन ससांच्या तुलनेत कॉटनटेल ससांना मायक्सामॅटोसिसला अधिक प्रतिरोधकता दिसून येते.
कॉटनटेल राबड्यांना युरोपियन राबड्यांसारखे सहज मिक्सोमेटोसिसची लागण होत नाही.",0.94
ENG-train-0080,"मी आणि माझ्या मैत्रिणींना मॅनिक्यूर करायला आवडायचे.
मला आणि माझ्या मित्रांना मॅनिक्युरसाठी बाहेर जायला आवडायचं.",0.94
ENG-train-0081,"दुसरा उत्तर असा होता की मी फक्त शौचालयात गेलो आणि मला एक टॅम्पॅक्स मिळाला.
दुसरा उत्तर होता: मी फक्त शौचालयात गेलो आणि मला टॅम्पॅक्स मिळाला.",0.94
ENG-train-0082,"बिशानमध्ये सध्या तीन शॉपिंग सेंटर आहेत.
बिशानमध्ये तीन शॉपिंग सेंटर आहेत.",0.94
ENG-train-0083,"ठीक आहे, कोणी मिरचीच्या मिरचीच्या पॅनकेक्ससाठी तयार आहे?
ठीक आहे, कोणाला मिरचीच्या बटरसह वाळवंट पॅनकेक्स हवे आहेत?",0.94
ENG-train-0084,"मी कुठेतरी वाचले आहे, २००८ मध्ये एक नवीन चित्रपट येईल, किंवा पुढच्या वर्षी.
मी कुठेतरी वाचले आहे की पुढच्या वर्षी किंवा २००८ मध्ये एक नवीन चित्रपट प्रदर्शित होणार आहे.",0.94
ENG-train-0085,"एक स्त्री दुसर्या महिलेच्या गुडघ्याला मोजत आहे.
एका महिलेने दुसर्या महिलेच्या गुडघ्याची मोजमाप केली.",0.94
ENG-train-0086,"ते अनुवांशिक असू शकते किंवा त्याच्या नाकवर गडद रंगीत मेकअप आवडेल.
कदाचित ते अनुवांशिक आहे. किंवा कदाचित त्याच्या नाकवर गडद मेकअप आवडते.",0.94
ENG-train-0087,"मला टेस आवडतात पण जेसिका खूप गोड गोड आहे!
मला टेस आवडते, जेसिका खूप चांगली आहे!",0.94
ENG-train-0088,"पिटॉड्री स्टेडियम हा एक फुटबॉल स्टेडियम आहे जो स्कॉटलंडमधील एबरडीन शहरात आहे.
पिटॉड्री स्टेडियम हा स्कॉटलंडमधील एबरडीन येथील एक स्टेडियम आहे.",0.94
ENG-train-0089,"माझा मुलगा ३१ वर्षांचा आहे आणि तो अजूनही अविवाहित आहे.
वाईट वाटू नका, माझा मुलगा ३१ वर्षांचा आहे आणि तो अजूनही अविवाहित आहे.",0.94
ENG-train-0090,"आपल्या पुस्तकांची पुनर्विक्री करण्यासाठी एक चांगली वेबसाईट half.com आहे.
half.com ही तुमची पुस्तके विकण्यासाठी उत्तम वेबसाईट आहे!",0.94
ENG-train-0091,"फुले, सामान्यतः गुलाब, आणि एक बॉक्स मिठाई.
फुले सामान्यतः गुलाब आणि एक गोड गोष्ट!",0.94
ENG-train-0092,"मी तुम्हाला सुरक्षितपणे रोममधून बाहेर आणणार आहे.
मी तुम्हाला रोममधून सुरक्षित ठिकाणी घेऊन जाईन.",0.94
ENG-train-0093,"येथे एक स्लिपनोट साइट www.Pulseofthemaggots.com आहे.
येथे एक स्लिपनोट साइट आहे www. pulseofthemaggots.com!",0.94
ENG-train-0094,"तुमच्या प्रश्नांना काहीच अर्थ नाही.
तुमच्या प्रश्नांना काही अर्थ नाही..............................................................................................................................................................................",0.94
ENG-train-0095,"ते अवलंबून आहे, तुला खरंच त्याला भेटायचं आहे का?
तुला खरोखरच त्याला भेटायचं आहे की नाही यावर अवलंबून आहे.",0.94
ENG-train-0096,"फ्लॅट अर्थ मॉडेल असे मानले जाते की पृथ्वीचा आकार एक सपाट विमान आहे.
एक सपाट पृथ्वीची कल्पना अशी आहे की पृथ्वीची पृष्ठभाग सपाट आहे.",0.94
ENG-train-0097,"फ्लोक्सेटिन हे सेरोटोनिन रिअॅप्टॅक इनहिबिटर वर्गातील एक antidepressant आहे.
फ्लोक्सेटिन हे निवडक सेरोटोनिन रिअॅप्टॅक इनहिबिटर नावाच्या antidepressants च्या गटातील एक आहे.",0.94
ENG-train-0098,"तू आधीच निर्णय घेतला आहेस.
तुम्ही आधीच निर्णय घेतला आहे. तो संपला आहे.",0.94
ENG-train-0099,"आम्सटरडॅम हे फक्त रक्तरंजित वेश्यांची भर आहे, नाही का?
आम्सटरडॅममध्ये फक्त काही वेश्या असतात, बरोबर?",0.94
ENG-train-0100,"रमजानच्या कालावधीसाठी सीरियाच्या विरोधकांनी आसाडला हुम्समध्ये शस्त्रसंधीची ऑफर दिली आहे.
रमजानपर्यंत सीरियाच्या विरोधकांनी असदच्या सैन्याला शस्त्रसंधीची ऑफर दिली आहे.",0.94
ENG-train-0101,"मला ते गाणं आवडतं, जर ते योग्य गाणं असेल तर.
मला ते गाणे आवडते जर ते योग्य गाणे असेल ;)",0.94
ENG-train-0102,"ओबामा यांनी मंडेलाच्या 'प्रेरणा'चे कौतुक केले
ओबामा यांनी मंडेलाच्या प्रेरणादायी प्रभावाचे कौतुक केले",0.94
ENG-train-0103,"इतरांपेक्षा स्वतःला आनंदी करा!
इतरांपेक्षा स्वतःला आनंदी करा!",0.94
ENG-train-0104,"केएलच्या शेअर्समध्ये दुपारी मध्यरात्री वाढ कायम आहे.
केएलच्या शेअर्समध्ये दुपारी मध्यरात्री वाढ होत आहे.",0.94
ENG-train-0105,"स्वाक्षरी हा एखाद्या व्यक्तीच्या स्वाक्षरीचाही संदर्भ असतो.
स्वाक्षरीचा अर्थ एखाद्याच्या स्वाक्षरीचाही असू शकतो.",0.94
ENG-train-0106,"गेम मेकर हा एक विंडोज संगणक प्रोग्राम आहे जो मुळात डेलफी प्रोग्रामिंग भाषेत मार्क ओव्हरमार्सने विकसित केला होता.
गेम मेकर हा विंडोजसाठीचा एक प्रोग्राम आहे - एक ऑपरेटिंग सिस्टम - जो प्रथम मार्क ओव्हरमार्सने तयार केला होता.",0.94
ENG-train-0107,"एडवर्डने अशी प्रतिक्रिया दिली यात आश्चर्य नाही.
एडवर्डने अशाप्रकारे प्रतिक्रिया दिल्यामुळे आश्चर्य वाटले नाही.",0.94
ENG-train-0108,"तुम्हाला सॅक्सॉफोन किंवा पियानो संगीताची गरज आहे का याची मला खात्री नाही.
तुम्हाला सॉक्स किंवा पियानो संगीताची गरज आहे की नाही याची मला खात्री नाही.",0.94
ENG-train-0109,"केइफरने जॅक बाऊर म्हणून चांगली कामगिरी केली.
हो, केइफर जॅक बाऊर म्हणून छान काम करतो!",0.94
ENG-train-0110,"१८५० पर्यंत, स्ट्रॉस स्वतः ला लेवी म्हणत होता.
१८५० पर्यंत त्यांनी लेवी स्ट्रॉसचे नाव ``' असे घेतले होते.",0.94
ENG-train-0111,"त्याला बाजूला घेऊन जा आणि त्याला सांग की तुला खरोखर काय वाटतं.
त्याला बाजूला घेऊन जा आणि त्याला सांग की तुला खरोखर काय वाटतं",0.94
ENG-train-0112,"१९४९ च्या एका रेडिओ प्रसारणादरम्यान फ्रेड हाईलने'बिग बॅंग'हा शब्द निर्माण केला.
फ्रेड हौइलने या कल्पनेला आपल्या रेडिओ शोमध्ये'बिग बॅंग'असे संबोधले.",0.94
ENG-train-0113,"अमेरिकेच्या न्यायालयासाठी स्नोडेनने 'कोणतीही संधी' पाहिली नाही.
अमेरिकेतील न्यायिक सुनावणीसाठी स्नोडेनला ""कोणतीही संधी"" दिसत नाही.",0.94
ENG-train-0114,"माझा विश्वास आहे की हे अधिक नाट्यमय असू शकले असते.
मला वाटते की हे अधिक नाट्यमय असू शकले असते!",0.94
ENG-train-0115,"किमान वेतन हे सर्वात कमी तासाचे, दैनंदिन किंवा मासिक वेतन आहे जे नियोक्ते कायदेशीररित्या कर्मचार्यांना किंवा कामगारांना देऊ शकतात.
किमान वेतन ही किमान रक्कम आहे जी एखाद्या व्यवसायाच्या कर्मचाऱ्यांना दिली जाऊ शकते.",0.94
ENG-train-0116,"मी काळा आहे आणि मला हे मजेशीर वाटले.
मी काळा आहे आणि हास्यास्पदपणे मजेदार वाटला!!!",0.94
ENG-train-0117,"कलाकारांच्या ब्रशेस सामान्यतः क्रमांकित आकाराचे असतात, जरी त्यांच्या भौतिक आकारांसाठी कोणतेही अचूक मानक नसते.
कलाकारांच्या ब्रशेसचे आकार सामान्यतः संख्यांसह असतात, पण कोणताही मानक नाही.",0.94
ENG-train-0118,"मला माहित नाही, माफ करा पण तिचा आवाज चांगला आहे आणि तिचा माझा आवडता गाणं आहे ब्रेकवे.
मला माफ करा पण तिचा आवाज चांगला आहे आणि तिची आवडती गाणी म्हणजे ब्रेकअप",0.94
ENG-train-0119,"फेडररने 7 वा विंबल्डन विजेतापद जिंकले
फेडररने 7 वा विंबल्डन विजेतापद पटकावले",0.94
ENG-train-0120,"तुम्हाला तुमच्या आयुष्याला नव्याने सुरुवात करायला हवी.
तुम्ही तुमच्या आयुष्याला नव्याने सुरुवात केली पाहिजे.",0.94
ENG-train-0121,"२००६ च्या जनगणनेनुसार युरोची लोकसंख्या २,७७६ होती.
२००६ मध्ये शहरात २,७७६ लोक राहत होते.",0.94
ENG-train-0122,"मला जॅक डॅनियल्सकडून खूप मदत मिळाली.
जॅक डॅनियल्सने मला खूप मदत केली.",0.94
ENG-train-0123,"मी तिला परत कसे मिळवू शकतो?
मी तिला परत कसे मिळवू?",0.94
ENG-train-0124,"नियोक्त्यांविरूद्धच्या निर्बंधांच्या अंमलबजावणीचे समर्थन आणि देखरेख करणे आवश्यक आहे.
कार्यकर्त्यांसाठी दंड ठरविणार्या निर्देशाच्या अंमलबजावणीचे निरीक्षण आणि नियंत्रण करणे आवश्यक आहे.",0.94
ENG-train-0125,"डेंकोवा आणि स्टॅव्हिस्की हे प्रथम बल्गेरियन फिगर स्केटर आहेत ज्यांनी फिगर स्केटिंग वर्ल्ड चॅम्पियनशिपमध्ये पदक जिंकले आहे.
डेंकोवा आणि स्टॅव्हिस्की हे 2006 आणि 2007 मध्ये विश्वचषक जिंकणारे पहिले बल्गेरियन स्केटर आहेत.",0.94
ENG-train-0126,"झेनॉन हा एकमेव घटक आहे ज्यामध्ये नऊ स्थिर आइसोटोप आहेत.
उदाहरणार्थ, झेनॉनमध्ये 9 आइसोटोप असतात.",0.94
ENG-train-0127,"तुला पाहून तुझी आजी खूप आनंदी होईल.
आजी तुला पाहून खूश होतील.",0.94
ENG-train-0128,"लोकांना अशक्य गोष्टी आवडतात आणि त्यांची इच्छा असते.
लोकांना जे मिळू शकत नाही ते आवडते आणि हवे आहे.",0.94
ENG-train-0129,"मॅथ्यू McConaughey, आणि मी समलिंगी नाही.
मॅथ्यू मॅकचेन्यूजी. आणि मी समलिंगीही नाही!",0.94
ENG-train-0130,"यावर्षीच्या मृतदेह शोधामुळे वीस मृतदेह तयार झाले आहेत.
यावर्षी २० मृतदेह सापडले आहेत.",0.94
ENG-train-0131,"लोकांनी का अस्ताव्यस्त उत्तरे दिली आहेत याची मला कल्पना नाही.
मला समजत नाही की सर्व लोक का अस्ताव्यस्त उत्तरे देत असतात.",0.94
ENG-train-0132,"एक पेट्रोल स्टेशन ज्याची किंमत २.५२ डॉलर आणि नऊ-दशांश गॅलन आहे.
गॅसची किंमत २.५२ डॉलर आहे.",0.93
ENG-train-0133,"मिशेल ओबामा पार्क आणि विश्रांतीमध्ये स्टार
मिशेल ओबामा 'पार्क अँड रिक्रीएशन'मध्ये दिसणार आहेत",0.93
ENG-train-0134,"मी त्याला हुशार आणि महत्वाकांक्षी असल्याचा आरोप करत नाही.
खरं तर, मी त्याला लबाडी आणि महत्वाकांक्षांपेक्षा काहीच दोष देत नाही.",0.93
ENG-train-0135,"आशियाई सलामंडर्स हे सर्व आशिया आणि युरोपियन रशियामध्ये आढळणारे आदिम सलामंडर्स आहेत.
आशियाई सॅलॅमंडर्स हा एक प्राचीन प्रकारचा सॅलॅमंडर्स आहे जो संपूर्ण आशियामध्ये आढळू शकतो.",0.91
ENG-train-0136,"वेडिंग क्रॅशर्स आणि ४० वर्षांची कुमारी.
वेडिंग क्रॅशर्स आणि ४० वर्षांची व्हर्जिन.",0.91
ENG-train-0137,"तू रग्नर लोथब्रोकचा भाऊ आहेस ना?
तू रग्नर लोथब्रोकचा भाऊ आहेस ना?",0.91
