PairID,Text,Score
ENG-train-0053,"Igihugu cya Korowasiya gitangiye kubara nyuma yo kwinjira mu muryango w'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'u Burayi
Ubuhorobuhoro bwa Korowasiya mbere y'uko yinjira mu muryango w'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'ubumwe bw'u Burayi",0.97
ENG-train-0054,"Nkunda ko Underdog yatsinda.
Nkunda ko uwatsinzwe atsinda.",0.97
ENG-train-0055,"Green Lantern izasubirwamo nk'umuntu w'igitsina gore na DC Comics
Green Lantern izasubirwamo nk'intwari y'abaryamana b'abaryamana b'abaryamana b'abaryamana b'abaryamana b'abaryamana b'abaryamana b'abaryamana b'abaryamana b'abaryamana b'abaryamana b'abaryamana b'abaryana b'abaryana b'abaryana b'abaryana b'abaryana b'abaryana b'abaryana b'abaryana b'abaryana b'abaryana b'abaryana b'abaryana b'abaryana b'abaryana b'abaryana b'abaryana b'abaryana b'abaryana b'abaryana b'abaryana b'abaryana b'abaryana b'abaryana b'abaryana b'ibitsina b'abaryana",0.97
ENG-train-0056,"Moffitt yavuze ko ibyo byagezweho bigomba gusubirwamo mu bundi bushakashatsi mbere y'uko hakorwa ibizamini ku bantu ku byerekeranye n'imiterere miremire cyangwa y'imiterere mito y'iyo ngirabuzimafatizo.
Porofeseri Moffitt yavuze ko ibyo byanze bikunze byagombaga gusubirwamo mbere yo gukora ibizamini ku bantu kugira ngo barebe niba hari kopi ndende cyangwa ngufi z'iyo ngirabuzimafatizo.",0.97
ENG-train-0057,"Kwiga iby'ibyo biremwa ni byo byaranshyize mu mwanya wa mbere mu mibereho yanjye.
Namaze ubuzima bwanjye bwose niga ibyo biremwa.",0.97
ENG-train-0058,"Uwo mugabo arimo ararya.
Hari umuntu urya ibyokurya.",0.97
ENG-train-0059,"Uwo muntu w'impumyi yaramushubije ati ""ndabona"", maze afata icumu rye aritegereza.
Uwo muntu w'impumyi yaravuze ati: ""Ndabibona! "" Nuko afata icumu rye aritegereza.",0.97
ENG-train-0060,"Uwo mugabo n'abahungu babiri b'abakiri bato binjiye muri trampoline.
Umugabo n'abahungu babiri binjiye muri trampoline.",0.97
ENG-train-0061,"Greyhound ikora akazi keza mu gutwara abantu ahantu hatandukanye.
Greyhound ikora neza cyane mu kuguha ahantu ukeneye kujya.",0.97
ENG-train-0062,"Yakomeje guhagurutsa imbunda, kandi nubwo yahagurukaga, yari ikomeje kwerekana aho Dawidi yari agiye.
Nubwo ikiganza cye cyari gihinda umushyitsi, yibasiye Dawidi burundu.",0.97
ENG-train-0063,"Ntangazwa n'umubare w'incuti za data.
Natangajwe n'ukuntu data yari afite incuti nyinshi.",0.97
ENG-train-0064,"Nkunda cyane Billy Talent. Ni rimwe mu matsinda nkunda cyane.
Nkunda Billy Talent, ni umwe mu bantu nkunda cyane.",0.97
ENG-train-0065,"Abagore babiri bakora imibonano mpuzabitsina bari kumwe n'umwana.
Abagore babiri baseka bafata umwana.",0.94
ENG-train-0066,"Niba ushubije neza, ushobora kubona indi manota atanu.
Waba ufite amahirwe menshi kandi byaba bikwiriye ko uhabwa indi manota 5 uramutse ushubije neza?",0.94
ENG-train-0067,"Aderese yabo ni 47483 Dr. wo muri Connecticut, mu mujyi wa Nashville.
baba kuri 47483 Connecticut Drive mu mujyi wa Nashville",0.94
ENG-train-0068,"Avuga ko yifuza kubona inyenyeri z'izuba.
Avuga ko ashaka inyenyeri z'izuba!",0.94
ENG-train-0069,"Mukomeze gushakisha ahantu hatandukanye.
komeza ushakishe ahantu hatandukanye, hari ahantu heza, heza, hari abagore hanze...",0.94
ENG-train-0070,"Nagombaga kujya muri sinema no mu marushanwa ya kart mu ijoro rya nimugoroba ryo mu mwaka w'amashuri yisumbuye.
Ku mugoroba w'amahugurwa nagombaga kujya kureba filime no kujya mu marushanwa ya kart!",0.94
ENG-train-0071,"Iyo urebye kure, ibishyimbo by'amabuye y'agaciro bisa n'aho ari byiza cyane.
Ibikoresho byo mu bwoko bwa shale biboneka ko ari byiza cyane.",0.94
ENG-train-0072,"Abantu bagera kuri 60 bapfiriye mu kiraro cya Stampede cyo muri Côte d'Ivoire
Abantu 61 bahitanywe n'imyivumbagatanyo yo muri Côte d'Ivoire",0.94
ENG-train-0073,"Nta n'umwe urusha undi mugore uwo ari we wese.
Si uko bimeze ku bandi bakobwa bose!",0.94
ENG-train-0074,"Ntabwo mbyemeranyaho, nkunda Ibitaro by'Ibitaro by'Ibitaro by'Ibitaro by'Ibitaro by'Ibitaro by'Ibitaro by'Ibitaro by'Ibitaro by'Ibitaro by'Ibitaro by'Ibitaro by'Ibitaro by'Ibitaro by'Ibitaro by'Ibitaro by'Ibitaro!
Oya, nkunda Ibitaro by'Ibitaro by'Ibitaro by'Ibitaro by'Ibitaro by'Ibitaro by'Ibitaro by'Ibitaro by'Ibitaro by'Ibitaro by'Ibitaro by'Ibitaro by'Ibitaro by'Ibitaro by'Ibitaro by'Ibitaro by'Ibitaro by'Ibitaro!",0.94
ENG-train-0075,"Coldplay igenda irushaho gukundwa mu buryo bwihuse.
Koko rero, umukino wa coldplay urimo utera imbere mu buryo bwihuse!",0.94
ENG-train-0076,"Icyakurikiyeho, Pikmin 2, cyasohotse mu mwaka wa 2004.
Pikmin na we yari afite igice cyakurikiyeho cyiswe Pikmin 2 mu mwaka wa 2004 cyo gukina umukino wa GameCube.",0.94
ENG-train-0077,"Umugore n'umugabo babyina mu mvura.
Umugabo n'umugore babyina mu mvura.",0.94
ENG-train-0078,"Ibiti byo mu bwoko bwa jamun bitangira kurumbuka kuva muri Werurwe kugeza muri Mata.
Igiti cya Jamun gitangira kurumbuka mu kwezi kwa Werurwe - Mata.",0.94
ENG-train-0079,"Imbeba zo mu bwoko bwa Cottontail zigaragaza ko zifite ubushobozi bwo kurwanya indwara ya myxomatosis kurusha imbwa zo mu Burayi.
Imbeba zo mu bwoko bwa Cottontail ntizitwara indwara ya myxomatosis mu buryo bworoshye nk 'uko imbwa zo mu Burayi zitwara indwara ya myxomatosis.",0.94
ENG-train-0080,"Jye n'incuti zanjye twakundaga gukora imyitozo ngororangingo.
Jye n'incuti zanjye twakundaga kujya hanze gukora imyitozo ngororamubiri.",0.94
ENG-train-0081,"Igisubizo cya kabiri ni uko nagiye mu bwiherero maze mfata Tampax.
Igisubizo cya kabiri ni iki: nagiye mu bwiherero maze mfata umutobe.",0.94
ENG-train-0082,"Muri iki gihe, Bishan ifite ibigo by'ubucuruzi bitatu.
Bishan ifite ibigo by' ubucuruzi bitatu.",0.94
ENG-train-0083,"Mu by'ukuri, ni nde witeguye kurya pancakes z'ibishyimbo n'ibishyimbo by'ibishyimbo?
Ni nde wifuza ibishyimbo by'ibishyimbo by'ibishyimbo n'ibishyimbo by'ibishyimbo?",0.94
ENG-train-0084,"Hari aho nasomye ko hari filime nshya izasohoka mu mwaka wa 2008 cyangwa umwaka utaha.
Hari aho nasomye ko hari filime nshya izasohoka mu mwaka utaha cyangwa mu mwaka wa 2008.",0.94
ENG-train-0085,"Hari umugore urimo gupima ikirenge cy'undi mugore.
Umugore agereranya ikirenge cy'undi mugore.",0.94
ENG-train-0086,"Bishobora kuba byatewe n'imiterere y'imiterere y'ibinyabuzima cyangwa se akaba ashaka ko imiterere y'imiterere y'amabara y'icuraburindi iba ku mazuru ye.
wenda ni imiterere y'ibinyabuzima...cyangwa se wenda akunda imyambarire y'umukara ku mazuru ye!!!",0.94
ENG-train-0087,"Nkunda Tess ariko Jessica ni umuntu mwiza cyane!
Nkunda Tess, Jessica ni umuntu mwiza cyane!",0.94
ENG-train-0088,"Stade ya Pittodrie ni sitade y'umupira w'amaguru iri mu mujyi wa Aberdeen muri Écosse.
Stade ya Pittodrie ni sitade yo mu mujyi wa Aberdeen muri Écosse.",0.94
ENG-train-0089,"Mwana wanjye afite imyaka 31 kandi aracyari umuseribateri.
Ntucike intege, umuhungu wanjye afite imyaka 31 kandi aracyari umuseribateri.",0.94
ENG-train-0090,"Urubuga rwiza rwo kugurisha ibitabo byawe ni half.com.
half.com ni urubuga rwiza rwo kugurisha ibitabo byawe!",0.94
ENG-train-0091,"Amaruzi, ubusanzwe n'agasanduku k'amatafari.
Amabara asanzwe ari indabo n'ikinyabupfura!",0.94
ENG-train-0092,"Nzabavana i Roma mu mutekano.
Nzakuvana i Roma nkujyane ahantu hatekanye.",0.94
ENG-train-0093,"Dore urubuga rwa interineti rw'ibikoresho by'ikoranabuhanga, www.Pulseofthemaggots.com.
aha ngaha hari urubuga rwitwa slipknot www.pulseofthemaggots.com!!",0.94
ENG-train-0094,"Ibibazo byawe nta cyo bivuze.
ibibazo byawe ntacyo bivuze!!!!!!",0.94
ENG-train-0095,"Biterwa n'uko wifuza kumenyana na we.
Ibyo bizaterwa n'uko wifuza kumenyana na we.",0.94
ENG-train-0096,"Igishushanyo cyitwa Flat Earth kigaragaza ko isi ifite imiterere isa n' isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa.
Igitekerezo cy'isi isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa n'isa.",0.94
ENG-train-0097,"Fluoxetine ni umuti urwanya kwiheba wo mu rwego rwo kurwanya serotonin.
Fluoxetine ni kimwe mu bigize itsinda ry'imiti itera guhangayika yitwa inhibitors sélectif de la recapture de la sérotonine.",0.94
ENG-train-0098,"Wamaze gufata umwanzuro.
Wamaze gufata icyemezo cyawe....birarangiye.",0.94
ENG-train-0099,"Amsterdam ni umudugudu w'indaya z'amaraso gusa, si byo se?
Hariho itsinda ry'abasambanyi gusa mu mujyi wa Amsterdam, si byo se?",0.94
ENG-train-0100,"Abatavuga rumwe n'ubutegetsi bwa Syria batanze imyivumbagatanyo kuri Assad i Homs mu gihe cy'ukwezi kwa Ramadhan
Abatavuga rumwe n'ubutegetsi bwa Syria bemeye ko ingabo za Assad zihagarika imirwano mu gihe cy'ukwezi kwa Ramadhan",0.94
ENG-train-0101,"Nkunda iyo ndirimbo iyo ari yo nziza.
Nkunda iyo ndirimbo niba ari yo nziza ;)",0.94
ENG-train-0102,"Obama ashimira Mandela 'Umwuka'
Obama ashimira uruhare rwa Mandela mu gutanga isoko ry'ibyishimo",0.94
ENG-train-0103,"Jya wishima mbere y'abandi bose!
Jya wishima mbere y'undi muntu uwo ari we wese!",0.94
ENG-train-0104,"Imigabane ya KL ikomeje kuzamuka saa sita z'amanywa
Imigabane ya KL ikomeje kuzamuka saa sita z'amanywa",0.94
ENG-train-0105,"Autographe nanone yerekeza ku nyandiko y' umuntu.
Gushyira umukono ku muntu bishobora no kuba ikimenyetso cy' undi muntu.",0.94
ENG-train-0106,"Game Maker ni porogaramu ya Windows yakozwe na Mark Overmars mu rurimi rwa Delphi.
Game Maker ni porogaramu ikoreshwa kuri Windows - porogaramu ikoreshwa na Mark Overmars.",0.94
ENG-train-0107,"Ntibitangaje kuba Edward yarabyitwayemo.
Ntibitangaje kuba Edward yarabyitwayemo.",0.94
ENG-train-0108,"Sinzi niba ukeneye umuzika wa saxophone cyangwa wa piano.
Uko byagenda kose, sinzi niba wari ukeneye umuzika wa saxofone cyangwa wa piano.",0.94
ENG-train-0109,"Keifer yakinnye neza mu ruhando rwa Jack Bauer.
Yewe, Keifer akora akazi keza cyane nka Jack Bauer!!",0.94
ENG-train-0110,"Mu mwaka wa 1850 Strauss yitwaga Levi.
Ahagana mu mwaka wa 1850, yari yarahise yemera izina rya Levi Strauss.",0.94
ENG-train-0111,"Jya umujyana ku ruhande umubwire uko wiyumva by'ukuri.
Jya umujyana ku ruhande umubwire uko wiyumva by'ukuri",0.94
ENG-train-0112,"Fred Hoyle ni we wahimbye ijambo "" icuraburindi rikomeye "" mu kiganiro cyo kuri radiyo cyo mu mwaka wa 1949.
Fred Hoyle yise iyo nyigisho "" Big Bang "" mu kiganiro cye cyo kuri radiyo.",0.94
ENG-train-0113,"Snowden abona ko nta byiringiro by'urubanza rukiranuka muri Amerika
Snowden abona ko nta ""mwanya"" afite wo kuburanishwa mu buryo buhuje n'ubutabera muri Leta Zunze Ubumwe za Amerika.",0.94
ENG-train-0114,"Ntekereza ko byari kuba biteye ubwoba kurushaho.
Ntekereza ko byari kuba biteye ubwoba kurushaho!",0.94
ENG-train-0115,"Umushahara w'ibanze ni umushahara muto ku isaha, ku munsi cyangwa ku kwezi abakozi bashobora guhabwa n'abakoresha.
Umushahara w'ibanze ni umubare muto w'amafaranga abakozi b'ubucuruzi bashobora guhabwa.",0.94
ENG-train-0116,"Ndi umwirabura kandi nasanze ari ibintu bishimishije.
Ndi umwirabura kandi nasanze ari ibintu bishimishije cyane!!!",0.94
ENG-train-0117,"Ubusanzwe imyenda y' abahanzi iba ifite ibipimo byagenwe, n'ubwo nta tegeko rigenga imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere yayo.
Ubusanzwe imyenda y' abahanzi iba ifite ibipimo byanditseho imibare, ariko nta tegeko rigenga imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere y' imiterere.",0.94
ENG-train-0118,"Sinzi, mbabarira ariko afite ijwi ryiza kandi indirimbo nkunda cyane ni Breakaway.
Sinshobora kubabarira ariko afite ijwi ryiza cyane kandi indirimbo yanjye nkunda cyane ni ukuva mu muryango",0.94
ENG-train-0119,"Federer yegukanye igikombe cya 7 cya Wimbledon
Federer yegukanye igikombe cya 7 cya Wimbledon",0.94
ENG-train-0120,"Ugomba gutangira ubuzima bwawe ubwa kabiri.
wagombye gutangira ubuzima bushya.",0.94
ENG-train-0121,"Mu ibarura ryo mu mwaka wa 2006, umujyi wa Euroa wari utuwe n' abaturage 2.776.
Mu mwaka wa 2006 muri uwo mugi hari abantu 2.776.",0.94
ENG-train-0122,"Jack Daniels yaramfashije cyane.
Jack Daniels yaramfashije cyane.",0.94
ENG-train-0123,"Nakora iki ngo nzamusubize?
Nzagarura umugore wanjye nte?",0.94
ENG-train-0124,"Ni ngombwa gushyigikira no kugenzura ishyirwa mu bikorwa ry'ingingo z'iri tegeko zigenga ibihano ku bakoresha.
agomba gukurikirana no kugenzura ishyirwa mu bikorwa ry'iryo tegeko rigena ibihano ku bakoresha.",0.94
ENG-train-0125,"Denkova & Staviski ni bo bakinnyi ba mbere bo muri Bulugariya batwaye umudali muri Shampiyona y'Isi y'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino cy'Igikino.
Denkova na Staviski ni bo bakinnyi ba mbere bo muri Bulugariya batsinze imikino y'isi, ibyo bakaba barabikoze mu 2006 na 2007.",0.94
ENG-train-0126,"Xenon ni cyo kintu cyonyine gifite isotope icyenda zihamye.
Urugero, xenon ifite isotope icyenda.",0.94
ENG-train-0127,"Kubonana nawe bizatuma nyogokuru agira ibyishimo byinshi.
Nyogokuru azishimira kukubona.",0.94
ENG-train-0128,"Abantu bakunda ibyo badashobora kugeraho kandi bakifuza kubikora.
Abantu bifuza ibyo badashobora kugira.",0.94
ENG-train-0129,"Matthew McConaughey, kandi nanjye ntabwo ndi gay.
Matthew McChanughey... kandi nanjye ntabwo ndi gay!",0.94
ENG-train-0130,"Ibikorwa byo gushakisha imibiri muri uyu mwaka byatanze imibiri makumyabiri.
imibiri makumyabiri yabonetse muri uyu mwaka.",0.94
ENG-train-0131,"Sinzi impamvu abantu batanga ibisubizo by'ubupfapfa.
Sinzi impamvu abantu bose bakomeza gutanga ibisubizo by'ubupfapfa.",0.94
ENG-train-0132,"Icyicaro cy'ibikomoka kuri peteroli kigura amadolari 2.52 n'ibice icyenda bya cumi bya litiro.
Izina ry'inzu y'ibikomoka kuri peteroli ku isaha n'isaha hamwe na peteroli igura amadolari 2.52.",0.93
ENG-train-0133,"Michelle Obama agiye gukina muri pariki no mu myidagaduro
Michelle Obama agiye kugaragara muri 'Parks and Recreation'",0.93
ENG-train-0134,"Mu by'ukuri, sinshinja ko ari umuntu w'umunyabwenge kandi w'umunyabugambanyi.
N'ubundi kandi, nta kindi nshinja uretse uburiganya n'ishyaka.",0.93
