PairID,Text,Score
ENG-train-0020,"Wani mutum a kasuwar manoma.
Wani mutum yana cikin kasuwar manoma.",1.0
ENG-train-0021,"Yawan jama'a ya kai 517 a kididdigar shekara ta 2000.
Yawan jama'a ya kai 517 a shekarar 2000.",1.0
ENG-train-0022,"Ka yi numfashi sosai, ka yi amfani da iska sosai.
ɗauki numfashi mai zurfi, bari iska ta shigo.",1.0
ENG-train-0023,"Idan ka gan ni kafin na dawo, don Allah ka tunatar da ni in jira.
Idan ya kamata ka gan ni kafin na dawo... don Allah ka tambaye ni in jira.",1.0
ENG-train-0024,"Me ya sa ba ka gaya musu ba tukuna?
Me ya sa ba ka gaya musu ba tukuna?",1.0
ENG-train-0025,"Na fi jin dadi idan ana ruwan sama.
A gaskiya ina jin dadi sosai a lokacin da ake ruwan sama.",1.0
ENG-train-0026,"Romawa suna da wani wuri na musamman da ake kira glirarium.
Romawa suna da wuri na musamman da za su ajiye barci wanda ake kira glirarium.",0.97
ENG-train-0027,"Na Leo ne kuma ba na son Leo.
Wannan na Leo ne. Ina ƙin Leo.",0.97
ENG-train-0028,"Domin Pittsburgh kyakkyawa ce kuma kowa yana so ya zauna a can.
Domin Pittsburgh tana da ban mamaki kuma kowa yana son su zauna a can!",0.97
ENG-train-0029,"Sa'ad da na sake gwadawa, na yi wasa.
Sa'ad da na koma gare shi, na iya jongle!",0.97
ENG-train-0030,"Ka taɓa kallon fim din ""Robin Hood: Yarima na Thieves""?
Ka taɓa kallon fim ɗin 'Robin Hood, Yarima na Thieves'?",0.97
ENG-train-0031,"Na yi ba'a game da abin da ya faru da jaririn Gilligan... Alkawari!
Na yi ba'a game da batun jaririn Gilligants.",0.97
ENG-train-0032,"Dogs biyu suna yin fitsari a wani jan wuta hydrant.
Kawai karnuka biyu suna yin fitsari a kan jan wutar lantarki.",0.97
ENG-train-0033,"Na samu babban ci gaba a kan wannan skirt da nake aiki a kan.
Na yi wasu ci gaba tare da skirt ina aiki a kan.",0.97
ENG-train-0034,"Yawan jama'a ya kai 127 a ƙidayar shekara ta 2000.
Yawan jama 'a ya kai 127 a shekarar 2000.",0.97
ENG-train-0035,"Kada ka fada cikin yarinya, maimakon haka, bari 'yan mata su fada cikin ka.
P.S.: Kada ka fada cikin yarinya.. bari 'yan mata su fada cikin ka!!",0.97
ENG-train-0036,"Ya kamata ya zama babban lokaci a gare ni a matsayin uba.
a gare ni a matsayin uba, ya kamata ya kasance lokacin ban mamaki.",0.97
ENG-train-0037,"George, Eliza, da kuma Harry sun sami'yanci bayan sun shiga Kanada.
A ƙarshe, George, Eliza, da kuma Harry sun isa Kanada kuma sun sami'yanci.",0.97
ENG-train-0038,"Duk da haka, na kasance shugaban kirki, ko ba haka ba?
amma ni babban shugaba ne, ko ba haka ba?",0.97
ENG-train-0039,"Mun yi farin ciki sosai a Vegas!
Mun yi farin ciki sosai a Las Vegas!",0.97
ENG-train-0040,"A wasu lokatai ana kiransa jakar.
Wasu kuma suna kiransa jakar kaya.",0.97
ENG-train-0041,"Haka ne, ni yarinya ce kuma ina son wasannin bidiyo.
kuma eh ni yarinya ce da ke son wasannin bidiyo.",0.97
ENG-train-0042,"Na koyi cewa ina da ciki kuma ina zargi ku.
Na gano cewa ina da ciki kuma laifinka ne!!!",0.97
ENG-train-0043,"Wannan yana da muhimmanci a gare ka, ko ba haka ba?
Yana da muhimmanci a gare ku, ko ba haka ba?",0.97
ENG-train-0044,"John Schneider ya tsufa da kyau, na ƙaunace shi a cikin wasan kwaikwayon 'Dukes of Hazzard!'
John Schneider ya tsufa sosai... Ina son shi a Dukes of Hazzard!",0.97
ENG-train-0045,"Ƙari ga haka, maza suna girma daga baya fiye da mata.
Ƙari ga haka, maza suna balaga fiye da mata.",0.97
ENG-train-0046,"Abin da ya fi muni shi ne cewa babu wanda zai faɗi hakan.
Sai dai ya fi muni idan ba wanda ya ce shi.",0.97
ENG-train-0047,"Sa'an nan kuma, cikin minti ashirin, ku taru a filin jirgin sama.
Za su taru a kan titin jirgin sama, a cikin minti 20.",0.97
ENG-train-0048,"Har yanzu yana cikin iska.
Yana da har yanzu a jefa up..",0.97
ENG-train-0049,"Na tuna cewa yana da kyau sosai.
Na tuna da shi. Yana da kyau sosai.",0.97
ENG-train-0050,"Idan sun nemi kuɗi, ka ce a'a. Bai kamata a biya wani wakili ba har sai ka karɓi aikin.
(idan sun nemi kudi, ka ce a'a... babu wani jami'in da aka biya har sai ka samu aiki.",0.97
ENG-train-0051,"Kuma akwai ƙwayoyin halitta da yawa da suka ƙunshi tsarin jijiya.
Tsarin jijiyoyin jiki ya ƙunshi ƙwayoyin halitta da yawa.",0.97
ENG-train-0052,"'Yan'uwa maza za su buga wa 'yan'uwansu mata wannan waƙar.
Kuma mutane za su buga wannan waƙar ga budurwarsu ko wani abu.",0.97
ENG-train-0053,"Croatia ta fara lissafin baya zuwa shiga EU na tarihi
Ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdiga",0.97
ENG-train-0054,"Ina jin daɗin lokacin da Underdog ya yi nasara.
Ina son lokacin da underdog ya lashe.",0.97
ENG-train-0055,"Green Lantern za a sake gabatar da shi a matsayin gay ta DC Comics
Green Lantern za a sake ƙaddamar da shi a matsayin gay superhero",0.97
ENG-train-0056,"Moffitt ya ce dole ne a maimaita sakamakon a wani binciken kafin a jarraba gwaje-gwajen mutane don kasancewar dogon ko gajeren sigar gene.
Farfesa Moffitt ya ce dole ne a maimaita sakamakon kafin a gwada mutane don ganin ko akwai dogon ko gajeren juyin gene.",0.97
ENG-train-0057,"Nazarin waɗannan halittu aikin rayuwata ne.
Na shafe dukan rayuwata ina nazarin waɗannan halittu.",0.97
ENG-train-0058,"Mutumin yana ci.
Wani mutum yana cin abinci.",0.97
ENG-train-0059,"Makahon ya ce, ""Na ga"", sa'ad da ya ɗauki ƙugiya kuma ya ga.
Na gani, in ji makaho, yayin da ya ɗauki tukunyarsa kuma ya gani.",0.97
ENG-train-0060,"Mutumin da yara biyu sun yi tsalle a kan trampoline.
Wani mutum da yara biyu sun yi tsalle a kan trampoline.",0.97
ENG-train-0061,"Greyhound yana yin aiki mai kyau wajen jigilar mutane zuwa wurare daban-daban.
Greyhound yana da kyau wajen kawo maka wuraren da kake bukatar ka je.",0.97
ENG-train-0062,"Ya ɗaga bindigarsa, kuma ko da yake tana rawar jiki, har yanzu tana nuna wa Dauda.
Har ila yau, bindigarsa tana kan gaba, kuma ko da yake hannunsa yana rawar jiki, amma yana kai wa Dauda kai tsaye.",0.97
ENG-train-0063,"Ina mamakin yawan abokai na mahaifina.
Ina mamakin abokai nawa mahaifina yake da su.",0.97
ENG-train-0064,"Ina matukar son Billy Talent. Suna daya daga cikin kungiyoyin da na fi so.
Ina son Billy Talent, yana daya daga cikin na fi so.",0.97
ENG-train-0065,"Mata biyu suna daukar hoto tare da jariri.
Mata biyu masu murmushi suna riƙe da jariri.",0.94
ENG-train-0066,"Idan ka samu amsar da ta dace, za ka iya samun karin maki biyar.
Sa'a mai kyau kuma zai cancanci ƙarin maki 5 idan ka sami amsarka daidai?",0.94
ENG-train-0067,"Adireshinsu shi ne: 47483 Connecticut Dr, Nashville.
Suna zaune a 47483 Connecticut Drive a Nashville",0.94
ENG-train-0068,"Ya ce yana son tabarau na rana.
Ya ce yana son tabarau na rana!",0.94
ENG-train-0069,"Ka ci gaba da bincike a wurare dabam-dabam.
ci gaba da neman a wurare daban-daban, akwai m, fun, mata a can...",0.94
ENG-train-0070,"Ya kamata in je fina-finai kuma in yi tseren kart a daren karatun makaranta.
A daren bukukuwana na makaranta, ya kamata in je fina-finai kuma in je kart racing!",0.94
ENG-train-0071,"A kusa, sassan shale suna da kyau sosai.
Ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdiga.",0.94
ENG-train-0072,"Kimanin Mutane 60 Ne Aka Kashe Su a Ivory Coast Stampede
Mutane 61 sun mutu a tashin hankali a Ivory Coast",0.94
ENG-train-0073,"Ba fiye da kowace mace ba.
Ba fiye da kowane yarinya ba!",0.94
ENG-train-0074,"Ban yarda ba, ina son ER da Wildfire!
A'a, ina son gaggawa... da kuma Wildfire!",0.94
ENG-train-0075,"Coldplay yana zama sananne sosai da sauri.
Coldplay yana zuwa da sauri!",0.94
ENG-train-0076,"An fitar da ci gaba, Pikmin 2, a shekara ta 2004.
Pikmin yana da ci gaba mai suna Pikmin 2 a 2004 don GameCube kuma.",0.94
ENG-train-0077,"Mace da namiji suna rawa a cikin ruwan sama.
Wani mutum da wata mace suna rawa a cikin ruwan sama.",0.94
ENG-train-0078,"Itacen Jamun ya fara fure daga watan Maris zuwa Afrilu.
Itacen Jamun ya fara fure a watan Maris zuwa Afrilu.",0.94
ENG-train-0079,"Kanin da ke da wuyan auduga sun fi tsayayya da cutar myxomatosis fiye da kanin da ke Turai.
Kanin da ke da wuyan auduga ba sa kamuwa da cutar myxomatosis da sauƙi kamar kanin da ke Turai.",0.94
ENG-train-0080,"Ni da abokaina muna son yin manicure.
Ni da abokaina muna son fita don yin manicure.",0.94
ENG-train-0081,"Amsar ta biyu ita ce kawai na je gidan wanka kuma na samu Tampax.
Amsar ta biyu ita ce: Na je gidan wanka kawai kuma na samu tampax.",0.94
ENG-train-0082,"A halin yanzu Bishan na da cibiyoyin cinikayya guda uku.
Bishan na da cibiyoyin kasuwanci guda uku.",0.94
ENG-train-0083,"Da kyau, wanda yake shirye don wasu banana-amfanin gona man shanu pancakes?
Da kyau, wanda yake so banana pancakes da goro man shanu?",0.94
ENG-train-0084,"Na karanta a wani wuri, wani sabon fim zai fito a 2008, ko kuma a shekara mai zuwa.
Na karanta wani wuri wani sabon fim zai fito a shekara mai zuwa ko 2008.",0.94
ENG-train-0085,"Wata mace tana auna ƙafafun wata mace.
Wata mace ta auna ƙafafun wata mace.",0.94
ENG-train-0086,"Zai iya zama na halitta ko kuma yana son kayan shafa mai duhu a hanci.
watakila shi ne kwayoyin halitta...ko watakila yana son duhu kayan shafa a kan hanci!!!",0.94
ENG-train-0087,"Ina son Tess amma Jessica tana da kyau sosai!
Ina son Tess, Jessica tana da kyau sosai!",0.94
ENG-train-0088,"Filin wasa na Pittodrie filin wasa ne na ƙwallon ƙafa da ke cikin garin Aberdeen na Scotland.
Filin wasa na Pittodrie filin wasa ne a Aberdeen, Scotland.",0.94
ENG-train-0089,"Ɗana yana da shekara 31 kuma har yanzu bai yi aure ba.
Kada ka yi baƙin ciki, ɗana yana da shekara 31 kuma har yanzu bai yi aure ba.",0.94
ENG-train-0090,"Shafin yanar gizo mai kyau don sake sayar da littattafanku shine half.com.
half.com babban shafin yanar gizo ne don sayar da littattafanku!",0.94
ENG-train-0091,"Fure-fure, yawanci wardi, da kuma akwati na candy.
furanni kullum wardi da kuma wani abu na candy!",0.94
ENG-train-0092,"Zan fitar da ku lafiya daga Roma.
Zan kai ka daga Roma zuwa wani wuri mai aminci.",0.94
ENG-train-0093,"To, a nan shi ne shafin yanar gizo na Slipknot www.Pulseofthemaggots.com.
Um da kyau a nan shi ne wani slipknot site www.pulseofthemaggots.com!!",0.94
ENG-train-0094,"Tambayoyinku ba su da ma'ana.
Tambayoyinku ba su da ma'ana!!!!!!",0.94
ENG-train-0095,"Ya dogara, da gaske kana so ka sadu da shi?
ya dogara da ko kana so ka sadu da shi da gaske.",0.94
ENG-train-0096,"Tsarin Flat Earth shi ne ra'ayi cewa siffar duniya tasa ce.
Tunanin duniya mai laushi shi ne cewa fuskar duniya tana laushi.",0.94
ENG-train-0097,"Fluoxetine wani maganin rigakafi ne na rukuni na masu hana karbar serotonin.
Fluoxetine yana cikin rukuni na magungunan antidepressants da ake kira selective serotonin reuptake inhibitors.",0.94
ENG-train-0098,"Ka riga ka tsai da shawara.
kun riga kun yanke shawara... an gama.",0.94
ENG-train-0099,"Amsterdam ne kawai a load na zubar da jini karuwai, ba shi ne?
akwai 'yan karuwa kawai a Amsterdam, ko ba haka ba?",0.94
ENG-train-0100,"'Yan adawar Syria sun nemi a dakatar da Assad a birnin Homs na tsawon watan Ramadan
'Yan adawar Syria sun yi wa sojojin Assad alkawarin tsagaita wuta na tsawon watan Ramadan",0.94
ENG-train-0101,"Ina son wannan waƙar idan ita ce waƙar da ta dace.
Ina son wannan waƙar idan ita ce waƙar da ta dace ;)",0.94
ENG-train-0102,"Obama ya yaba wa Mandela 'Inspiration'
Obama ya yaba da tasirin Mandela na wahayi",0.94
ENG-train-0103,"Ka sa kanka farin ciki kafin kowa!
Ka sa kanka farin ciki kafin kowa!",0.94
ENG-train-0104,"Hannun KL sun ci gaba da ƙaruwa a tsakiyar rana
Hannun hannun jari na KL sun ci gaba da tashi a tsakiyar rana",0.94
ENG-train-0105,"Har ila yau, takarda tana nufin sa hannu na mutum.
Har ila yau, sa hannu na iya nufin sa hannu na wani.",0.94
ENG-train-0106,"Game Maker wani Windows kwamfuta shirin asali ci gaba da Mark Overmars a cikin Delphi shirye-shirye harshe.
Game Maker wani shiri ne na Windows - wani tsarin aiki - wanda Mark Overmars ya fara kirkireshi.",0.94
ENG-train-0107,"Ba abin mamaki ba ne cewa Edward ya yi hakan.
Ba abin mamaki ba ne cewa Edward ya yi hakan.",0.94
ENG-train-0108,"Ban tabbata ba idan kana bukatar saxophone ko piano music.
Ban tabbata ba idan kana bukatar sax ko piano music, ko ta yaya.",0.94
ENG-train-0109,"Keifer ya yi kyau a matsayin Jack Bauer.
Haka ne, Keifer ya yi babban aiki a matsayin Jack Bauer!!",0.94
ENG-train-0110,"A shekara ta 1850, Strauss ya kira kansa Levi.
A shekara ta 1850 ya karbi sunan `` Levi Strauss ''.",0.94
ENG-train-0111,"Ka ɗauke shi gefe kuma ka gaya masa yadda kake ji da gaske.
Ka ɗauke shi gefe ka gaya masa yadda kake ji da gaske",0.94
ENG-train-0112,"An danganta Fred Hoyle da ƙirƙira kalmar Big Bang a lokacin watsa shirye-shiryen rediyo na 1949.
Fred Hoyle ya kira ka'idar "" Big Bang "" a cikin shirinsa na rediyo.",0.94
ENG-train-0113,"Snowden ya ga 'babu wata dama' ga shari'ar da ta dace a Amurka
Snowden bai ga ""babu wata dama"" ta samun shari'a mai adalci a Amurka ba",0.94
ENG-train-0114,"Na yi imani da cewa zai iya zama mafi ban mamaki.
Ina ganin zai iya zama mafi ban mamaki!",0.94
ENG-train-0115,"Mafi ƙarancin albashi shine mafi ƙarancin albashi na awa ɗaya, na yau da kullum ko na wata wanda masu aiki za su iya biya wa ma'aikata ko ma'aikata bisa doka.
Mafi ƙarancin albashi shine mafi ƙarancin adadin kuɗin da za a iya biyan ma'aikatan kasuwanci.",0.94
ENG-train-0116,"Ni baƙar fata ne kuma na ga abin ban dariya.
Ni baƙar fata ne kuma na ga yana da ban dariya!!!",0.94
ENG-train-0117,"Sau da yawa ana ba da ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdigar ƙididdiga.
Kayan zane-zane na zane-zane yawanci suna da girma tare da lambobi, amma babu misali.",0.94
ENG-train-0118,"Ban sani ba, na yi hakuri amma tana da babbar murya kuma waƙar da ta fi so ita ce Breakaway.
Ban sani ba na yi nadamar amma tana da murya mai kyau kuma waƙar da na fi so da ita ita ita ce rabuwar",0.94
ENG-train-0119,"Federer ya lashe lambar yabo ta 7 a Wimbledon
Federer ya lashe kofin Wimbledon na bakwai",0.94
ENG-train-0120,"Ya kamata ka fara rayuwarka tun da wuri.
ya kamata ka fara rayuwarka gaba daya.",0.94
ENG-train-0121,"A kididdigar shekara ta 2006, Euroa tana da yawan mutane 2,776.
A shekara ta 2006 akwai mutane 2,776 da ke zaune a garin.",0.94
ENG-train-0122,"Na samu taimako mai yawa daga Jack Daniels.
Jack Daniels ya taimake ni sosai.",0.94
ENG-train-0123,"Ta yaya zan dawo da ita?
Ta yaya zan dawo da ita?",0.94
ENG-train-0124,"Ana bukatar tallafawa da kuma saka idanu kan aiwatar da ka'idojin wannan umurnin game da takunkumi ga ma'aikata.
ya kamata ya saka idanu da kuma kula da aiwatar da wannan umurnin, wanda ya ƙayyade azabar da za a yi wa ma'aikata.",0.94
ENG-train-0125,"Denkova & Staviski su ne'yan wasan Bulgaria na farko da suka lashe lambar yabo a gasar cin kofin duniya.
Denkova da Staviski su ne'yan wasan Bulgaria na farko da suka lashe gasar cin kofin duniya, wanda suka yi a shekara ta 2006 da 2007.",0.94
ENG-train-0126,"Xenon ne kawai kashi wanda yana da isotopes tara barga.
Alal misali, xenon yana da isotopes 9.",0.94
ENG-train-0127,"Ganin ka zai sa kakarka ta yi farin ciki sosai.
Kakata za ta yi farin cikin ganinka.",0.94
ENG-train-0128,"Mutane suna son abin da ba za a iya cim ma ba.
Mutane suna son kuma suna son abin da ba za su iya samu ba.",0.94
ENG-train-0129,"Matthew McConaughey, kuma ni ba ma gay ba ne.
Mathew Mcchanughey... kuma ni ba ma gay bane!",0.94
ENG-train-0130,"Binciken gawarwaki na wannan shekara ya samar da gawarwaki ashirin.
An gano gawarwaki ashirin a wannan shekara.",0.94
ENG-train-0131,"Ban san dalilin da ya sa mutane suke ba da amsoshi marasa kyau ba.
Ban san dalilin da ya sa dukan mutane suka ci gaba da ba da amsoshi marasa kyau ba.",0.94
ENG-train-0132,"Tashar iskar gas wadda ta biya dala 2.52 da kashi tara cikin goma na gallon.
Sunan tashar gas din m & h tare da gas farashin $ 2.52.",0.93
ENG-train-0133,"Michelle Obama Don Tauraruwa A Gidajen shakatawa da Nishaɗi
Michelle Obama za ta bayyana a 'Parks and Recreation'",0.93
ENG-train-0134,"Ba na zarge shi da komai sai da wayo da kuma buri, bayan duk.
Bayan haka, ban zargi shi da kome ba sai da wayo da kuma buri.",0.93
ENG-train-0135,"Salamanders na Asiya salamanders ne na asali da aka samu a duk fadin Asiya, da kuma a Turai Rasha.
Salamanders na Asiya wani nau'i ne na salamanders wanda za a iya samu a ko'ina cikin Asiya.",0.91
ENG-train-0136,"Wedding Crashers da budurwa mai shekara 40.
Wedding Crashers da kuma 40-shekara budurwa.",0.91
ENG-train-0137,"Kai ne ɗan'uwan Ragnar Lothbrok, ko ba haka ba?
Kai ne ɗan'uwan Ragnar Lothbrok, ko ba haka ba?",0.91
ENG-train-0138,"Don amsa tambayarka, duk wani babban birni. Ka tambayi direban taksi.
Don amsa tambayarka, duk wani birni mai girma ka tambayi direban taksi.",0.91
ENG-train-0139,"Mun riga mun kai miliyan biyu, biyu fiye da kasafin kuɗi na asali.
mun wuce kasafin kudin farko da miliyan 2.2.",0.91
ENG-train-0140,"Ina so in ji ra'ayinka.
Ina so in ji bangarenku",0.91
ENG-train-0141,"Ina so in ga yadda mutane za su amsa.
Na shiga domin ina so in ga yadda mutane za su amsa.",0.91
ENG-train-0142,"Idan ba ka yi hakan ba, akwai dalilin da ya sa ba za ka yi hakan ba.
Idan ba ka yi ba, akwai dalilin da ya sa ba za ka yi ba.",0.91
ENG-train-0143,"Mutane suna son abin da ba za su iya samu ba.
Mutane kullum suna son abin da ba za su iya samu ba.",0.91
ENG-train-0144,"Kawai kallon wadannan hotuna, dole ne ya kasance m.
Dole ne ya kasance da wuya a bincika hotunan.",0.91
ENG-train-0145,"Amurka ta yi imanin cewa gwamnatin Syria ta yi amfani da makaman sunadarai
Amurka ta yi zargin Siriya ta yi amfani da makaman sunadarai",0.91
ENG-train-0146,"Don zuwa wancan gefen.
Don samun zuwa ta gefen",0.91
ENG-train-0147,"Kuskuren layin ya katse zirga-zirgar jiragen kasa tsakanin Raffles Place, Marina Bay
An katse zirga-zirgar jiragen kasa tsakanin Raffles Place da Marina Bay",0.91
ENG-train-0148,"Ban san kome ba game da mahaifinta
Ban sani ba game da mahaifinta.",0.91
ENG-train-0149,"Hamming na iya ganowa da gyara kurakurai na bit guda kuma yana iya gano kurakurai na bit biyu.
Tare da lambobin hamming yana yiwuwa a gyara kurakurai na bit daya, da kuma gano kurakurai na bit biyu.",0.91
ENG-train-0150,"Rayuwa Bisa Addu'a"" Bon Jovi
Rayuwa a Addu'a Bon Jovi",0.91
ENG-train-0151,"Wani mai iyo yana yin backstroke a cikin gidan wanka.
mutumin da ke yin bugun baya a cikin gidan wanka",0.91
ENG-train-0152,"Ew, Bridgette tana sha daga akwatin madara.
Phew Bridgette ta sha madara daga akwatin.",0.91
ENG-train-0153,"Ina ɗokin karanta sauran jerin.
Ina ɗokin karanta sauran talifofin.",0.91
ENG-train-0154,"Yin amfani da kalaman nan ""Ka ce a'a"" ya dangana ne ga yanayin.
Ka ce a'a kawai ya dogara da abin da kake cewa a'a.",0.91
ENG-train-0155,"Wannan littafi ya kasance mai ban sha'awa sosai.
Wannan littafi ne mai ban sha'awa.",0.91
ENG-train-0156,"Na yi sanyin gwiwa domin ya tsoratar da ni.
Ina da butterflies a cikin ciki b / c ya tsoratar da ni.",0.91
ENG-train-0157,"Ina ganin kana bukatar ka jira har sai ka zama matashi don ka magance wannan yanayin.
Idan ba za ka iya jimrewa ba, ka jira har sai ka manyanta sosai.",0.91
ENG-train-0158,"Wannan kuma zai hada da shirin gudanarwa na ruwan sharar gida.
Har ila yau, an haɗa da shirin kula da sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar sharar.",0.91
ENG-train-0159,"Da misalin karfe 12 na safe, shuka ta saki gas din methyl isocyanate da sauran gubobi masu guba, wanda hakan ya sa mutane sama da 500,000 suka kamu da cutar.
A ranar 3 ga Disamba, 1984, masana 'antar ta saki tan 42 na gas mai guba na methyl isocyanate, wanda ya sa mutane fiye da 500,000 suka sha guba mai guba.",0.91
ENG-train-0160,"Kana bukatar ka nemi wakili kuma ka tabbata an biya ka kafin ka biya wani.
Ka nemi wakili... kuma kada ka biya kowa sai an biya ka.",0.91
ENG-train-0161,"Idan ka san na uku 1/18; don Allah raba shi da ni!
idan ka san na uku 1/18, don Allah raba tare da ni!!!",0.91
