split,genre,dataset,year,sid,score,sentence1,sentence2
train,main-captions,MSRvid,2012test,0087,1.6,قطة تلعب لوحة المفاتيح.,رجل يعزف على لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة لوحة
train,main-captions,MSRvid,2012test,0089,4.75,رجل يحطم شجرة بالفأس.,رجل قطع شجرة بالفأس.
train,main-captions,MSRvid,2012test,0090,3.5,طفل يلعب مع هاتف ألعاب.,ولد صغير يلعب هاتف ألعاب
train,main-captions,MSRvid,2012test,0093,1.4,رجل يقود دراجة نارية.,رجل يركب حصاناً
train,main-captions,MSRvid,2012test,0094,1.4,رجل يقود دراجة نارية.,رجل يركب حصاناً
train,main-captions,MSRvid,2012test,0099,4.0,ثعلبة تدور حولها في دوائر.,السنجاب يركض في دوائر.
train,main-captions,MSRvid,2012test,0101,5.0,رجل وامرأة يقبلان,قبلة رجل وامرأة
train,main-captions,MSRvid,2012test,0102,3.833,رجل يدخل سيارة,رجل يدخل سيارة في المرآب
train,main-captions,MSRvid,2012test,0104,0.6,رجل يرقص,رجل يتحدث
train,main-captions,MSRvid,2012test,0105,2.917,رجل يلعب الغيتار و يغني,رجل يعزف على الغيتار
train,main-captions,MSRvid,2012test,0106,4.2,شخص يقطع الفطر.,شخص يقطع الفطر بسكين.
train,main-captions,MSRvid,2012test,0108,2.0,جرو نمر يصدر صوتًا.,نمر يسير بالجوار.
train,main-captions,MSRvid,2012test,0109,2.6,شخص يقطع البصل.,إنّ شخصًا يَقْشِفُ البصلَ.
train,main-captions,MSRvid,2012test,0110,1.6,رجل يلعب البيانو,رجل يعزف على البوق.
train,main-captions,MSRvid,2012test,0111,2.0,امرأة تقطيع البطاطا.,امرأة تقطيع تفاحة.
train,main-captions,MSRvid,2012test,0112,4.2,بانكدا يأكل الخيزران,دب باندا يأكل بعض البامبو.
train,main-captions,MSRvid,2012test,0113,2.0,إنّ شخصًا يَقْشِفُ البصلَ.,إنّ شخصًا يَقْشِفُ البرتقالَ.
train,main-captions,MSRvid,2012test,0114,4.8,القرد يدفع القرد الآخر.,القرد دفع القرد الآخر.
train,main-captions,MSRvid,2012test,0115,4.4,السنجاب يركض في دوائر.,السنجاب يتحرك في دوائر.
train,main-captions,MSRvid,2012test,0116,5.0,رجل يربط حذاءه,رجل يربط حذاءه
train,main-captions,MSRvid,2012test,0117,3.0,فتى يغني ويعزف على البيانو,فتى يلعب البيانو
train,main-captions,MSRvid,2012test,0118,4.25,الكلب يأكل البطيخ المياه.,الكلب يأكل قطعة من البطيخ.
train,main-captions,MSRvid,2012test,0119,4.25,امرأة تقطيع البروكولي.,امرأة تقطع البروكولي بسكين.
train,main-captions,MSRvid,2012test,0120,3.8,رجل يحلق بطاطاً.,رجل قذف بطاطاً.
train,main-captions,MSRvid,2012test,0121,2.4,امرأة تعزف على الغيتار.,رجل يعزف على الغيتار
train,main-captions,MSRvid,2012test,0123,1.6,امرأة تقطع الطماطم.,رجل يقطع البصل.
train,main-captions,MSRvid,2012test,0125,2.0,رجل يسبح تحت الماء.,امرأة تسبح تحت الماء.
train,main-captions,MSRvid,2012test,0126,1.6,رجل وامرأة يتحدثان,رجل وامرأة يتناولون الطعام
train,main-captions,MSRvid,2012test,0129,4.0,كلب صغير يطارد كرة اليوغا.,الكلب يطارد كرة.
train,main-captions,MSRvid,2012test,0130,2.2,الرجال يلعبون الكريكت,الرجال يلعبون كرة السلة
train,main-captions,MSRvid,2012test,0131,4.4,رجل يذهب على دراجة نارية.,رجل يقود دراجة نارية.
train,main-captions,MSRvid,2012test,0132,3.6,رجل يعزف على الغيتار,رجل يغني ويعزف على الغيتار
train,main-captions,MSRvid,2012test,0133,3.6,الرجل تحدث على الهاتف.,الرجل يتحدث على الهاتف
train,main-captions,MSRvid,2012test,0135,0.5,رجل يصطاد.,رجل يمارس الرياضة
train,main-captions,MSRvid,2012test,0136,0.8,رجل يرتفع,رجل يتحدث
train,main-captions,MSRvid,2012test,0138,0.6,اثنان من الأولاد يقودون.,اثنين من الخليج يرقصون.
train,main-captions,MSRvid,2012test,0141,2.6,رجل يركب حصاناً,فتاة تركب حصاناً.
train,main-captions,MSRvid,2012test,0142,2.0,رجل يقود دراجة,قرد يقود دراجة.
train,main-captions,MSRvid,2012test,0143,2.2,رجل يقطع البطاطس,امرأة تقطيع البطاطا.
train,main-captions,MSRvid,2012test,0144,2.4,امرأة تقطيع البطاطا.,رجل يقطع البطاطس
train,main-captions,MSRvid,2012test,0145,3.6,رجل يعزف على الغيتار,شخص ما يعزف على الغيتار
train,main-captions,MSRvid,2012test,0148,2.2,إمرأة تقطع قشرة.,امرأة تقطع الزنجبيل.
train,main-captions,MSRvid,2012test,0149,4.8,الرجل قطع لوحة ورقية.,رجل يقطع لوحة ورقية
train,main-captions,MSRvid,2012test,0151,1.643,الرجل يعزف على الغيتار,رجل يعزف على الفلوة.
train,main-captions,MSRvid,2012test,0152,1.75,رجل يلعب البيانو,الرجل يلعب الكمان
train,main-captions,MSRvid,2012test,0154,2.25,امرأة تقطع بعض اللحوم.,امرأة تطبخ بعض اللحوم.
train,main-captions,MSRvid,2012test,0155,4.0,رجل يلعب على لوحة مفاتيحه,رجل يلعب بيانو لوحة المفاتيح
train,main-captions,MSRvid,2012test,0157,4.8,لقد قطعت السيدة البصل الأخضر,لقد قطعت السيدة البصل الأخضر
train,main-captions,MSRvid,2012test,0158,3.2,شخص ما يَجْلسُ الفطائرِ في المياهِ.,امرأة تغلي الفطائر في الماء.
train,main-captions,MSRvid,2012test,0160,4.0,(ليونيل ريتشي) يرقص على السقف,(ليونيل ريتشي) يرقص بينما يقف على السقف.
train,main-captions,MSRvid,2012test,0161,4.4,رجل يلعب البيانو,شخص ما يلعب البيانو.
train,main-captions,MSRvid,2012test,0163,4.6,امرأة تعزف على الزجاجة.,امرأة تعزف على صفارة.
train,main-captions,MSRvid,2012test,0164,3.8,فتى يتحقق من التقويم,فتى ينظر إلى التقويم
train,main-captions,MSRvid,2012test,0165,4.8,امرأة تقطع البصل.,امرأة تقطع البصل.
train,main-captions,MSRvid,2012test,0166,4.857,رجل يعزف على الغيتار,رجل يعزف على الغيتار
train,main-captions,MSRvid,2012test,0167,5.0,امرأة تستخدم آلة خياطة.,امرأة تقوم بالخياطة على آلة
train,main-captions,MSRvid,2012test,0168,2.533,امرأة تدور الفطائر.,طباخ كاريكاتير ينقلب الفطائر
train,main-captions,MSRvid,2012test,0172,1.0,رجل يركض على الطريق.,سيارة تقود على الطريق.
train,main-captions,MSRvid,2012test,0175,1.0,رجل يركب حصاناً,رجل يتحدث على الهاتف
train,main-captions,MSRvid,2012test,0176,2.0,رجل يقود دراجة,رجل يركب حصاناً
train,main-captions,MSRvid,2012test,0178,0.143,امرأة ترقص.,رجل يأكل.
train,main-captions,MSRvid,2012test,0179,2.0,رجل يلعب البيانو,رجل يعزف على الفلوة.
train,main-captions,MSRvid,2012test,0180,1.6,رجل يعزف على الفلوة.,رجل يلعب البيانو
train,main-captions,MSRvid,2012test,0182,1.6,رجل يدور,رجل يرقص
train,main-captions,MSRvid,2012test,0184,3.4,القرد يتأرجح من أطراف إلى أطراف.,القرد يتأرجح من شجرة إلى أخرى.
train,main-captions,MSRvid,2012test,0185,4.0,انزل الناس من القطار,الناس خرجوا من القطار في المحطة.
train,main-captions,MSRvid,2012test,0187,4.8,كلب يقفز على ترامبولين.,كلب يقفز على الترامبولين.
train,main-captions,MSRvid,2012test,0188,2.5,فتى يعزف على آلة موسيقية,رجل يَعْزفُ على البوقِ.
train,main-captions,MSRvid,2012test,0190,1.75,امرأة تعزف على الغيتار.,رجل يغني ويعزف على الغيتار
train,main-captions,MSRvid,2012test,0191,1.0,امرأة تلتقط علبة.,امرأة تقطع طماطم
train,main-captions,MSRvid,2012test,0192,5.0,رجل يتسلق حبلًا.,رجل يصعد إلى الحبل
train,main-captions,MSRvid,2012test,0193,1.4,رجل يرفع سيارة,رجل يتسلق جدارًا.
train,main-captions,MSRvid,2012test,0195,4.0,رجل وامرأة يقودون عبر الشارع في سيارة جيب,رجل وامرأة يقودون على الطريق في سيارة في الهواء الطلق.
train,main-captions,MSRvid,2012test,0196,3.8,الرجل بدون قميص جلس في كرسي.,رجل بلا قميص يجلس على كرسي.
train,main-captions,MSRvid,2012test,0198,4.0,إثنان من النساء يناضلن,إمرأتان يتصارعان على الأرض
train,main-captions,MSRvid,2012test,0199,4.0,كان الكلب يلعب مع كرة تنس زرقاء.,جرو يلعب مع كرة تنس.
train,main-captions,MSRvid,2012test,0200,4.8,(كانغرو) يأكل شيئاً,كانغورو يأكل.
train,main-captions,MSRvid,2012test,0201,0.6,قطة تعزف على البيانو.,رجل يعزف على الغيتار
train,main-captions,MSRvid,2012test,0202,4.75,الرجل قطع بعض السجاد مع سكين.,رجل يقطع السجاد بسكين
train,main-captions,MSRvid,2012test,0203,2.2,امرأة تسير على دراجة نارية تحت الطريق.,رجل يقود دراجة نارية
train,main-captions,MSRvid,2012test,0204,3.0,شخص ما يقطع الخضروات.,شخص ما يقطع طماطم
train,main-captions,MSRvid,2012test,0205,0.0,امرأة ترقص.,رجل يتحدث
train,main-captions,MSRvid,2012test,0207,2.2,الكلب يلعق خليط الطفل.,الكلب يلعق الطفل.
train,main-captions,MSRvid,2012test,0208,0.4,رجل يقود قارباً,رجل يقطع طماطم
train,main-captions,MSRvid,2012test,0210,4.8,رجل يقطع البطاطس.,رجل يقطع البطاطس.
train,main-captions,MSRvid,2012test,0212,4.8,امرأة تقطيع الثوم.,المرأة تقطيع الثوم.
train,main-captions,MSRvid,2012test,0214,3.8,حيوان يركض في دوائر.,السنجاب يركض في دوائر.
train,main-captions,MSRvid,2012test,0215,3.0,رجل يمشي ببطء عبر جسر حبل.,فتى يمشي عبر جسر.
train,main-captions,MSRvid,2012test,0216,4.0,رجل يعزف على الغيتار,رجل يجلس في غرفة يعزف على الغيتار.
train,main-captions,MSRvid,2012test,0217,5.0,رجل يعزف على الفلوة.,رجل يعزف على الفلوة.
train,main-captions,MSRvid,2012test,0221,3.8,امرأة تحطم بيضتان في وعاء زجاجي.,امرأة تحطم بيضة في وعاء.
train,main-captions,MSRvid,2012test,0223,3.0,رجل يقطع سمكة.,رجل يَجْعَلُ سَمَكَ.
train,main-captions,MSRvid,2012test,0224,4.4,رجلين يحزمون حقائبهم في صندوق سيارة,الرجال يضعون الحقائب في صندوق السيارة
train,main-captions,MSRvid,2012test,0226,3.8,رجل يسكب زيت على بعض الطماطم,لقد سكب الرجل الزيت على الطماطم المقطوعة.
train,main-captions,MSRvid,2012test,0227,3.0,رجل يقطع شيئاً,رجل يقطع فطيرة.
train,main-captions,MSRvid,2012test,0230,0.667,رجل يقود قوارب.,رجل يعزف على القيثارة
train,main-captions,MSRvid,2012test,0231,4.0,رجل وامرأة يسيرون معاً عبر الغابة,رجل وامرأة يمشون ذراع مع ذراع عبر منطقة غابية
train,main-captions,MSRvid,2012test,0233,3.75,المرأة حصلت على الكنغورو.,امرأة تحصل على طفل كانغورو.
train,main-captions,MSRvid,2012test,0234,4.133,الأسماك تسبح.,سمكة تسبح.
train,main-captions,MSRvid,2012test,0235,4.0,إمرأتان يخلطان شيئاً في معالجة الغذاء,إمرأتان يصنعون شيئاً في خلاط
train,main-captions,MSRvid,2012test,0237,3.6,إنّ شخصًا يتصفح في موجة كبيرة.,شخص ما يتصفح.
train,main-captions,MSRvid,2012test,0238,1.2,رجل يعزف على الغيتار,رجل يطعن هدفاً
train,main-captions,MSRvid,2012test,0239,1.6,رجل يعزف في فرقة,رجل يعزف على الغيتار
train,main-captions,MSRvid,2012test,0240,4.0,الرجل ينشر الزبدة على خبز الخبز.,رجل ينشر الزبدة على الخبز
train,main-captions,MSRvid,2012test,0241,4.0,شخص ما يُغلي الفطائر.,امرأة تغلي الفطائر في الماء.
train,main-captions,MSRvid,2012test,0243,3.2,مجموعة من الناس يرقصون على التل.,مجموعة من الناس يرقصون.
train,main-captions,MSRvid,2012test,0245,1.0,رجل يرقص بالخارج,رجل يعزف على الفلوة.
train,main-captions,MSRvid,2012test,0246,1.0,امرأة تطعم رجلاً,امرأة تخلط اللحوم.
train,main-captions,MSRvid,2012test,0247,0.6,رجل يضع علبة في الفرن,امرأة تقطع البصل.
train,main-captions,MSRvid,2012test,0249,0.4,امرأة جالسة عند مكتب.,امرأة تركب حمار
train,main-captions,MSRvid,2012test,0250,3.4,الأطباء ينقلون المريض على مقعد,الطبيب يسرع المريض على السرير.
train,main-captions,MSRvid,2012test,0252,3.6,امرأة تعزف على الفلوة على المسرح.,المرأة تعزف على الفلوة.
train,main-captions,MSRvid,2012test,0254,3.0,طفلين من الباندا يلعبون,اثنان من الباندا يضاجعون معًا.
train,main-captions,MSRvid,2012test,0256,4.0,طفل يضحك.,طفل يضحك ويضحك
train,main-captions,MSRvid,2012test,0257,1.2,رجل يعزف على الغيتار,فتى يلعب البيانو
train,main-captions,MSRvid,2012test,0259,0.6,رجل ينقلب الورق.,امرأة تقطع فلفل.
train,main-captions,MSRvid,2012test,0260,1.6,ثلاث نساء يرقصون.,الرجل يرقص
train,main-captions,MSRvid,2012test,0262,2.6,القطط تلعب مع بعضها البعض.,قطتان يقاتلان بعضهم البعض.
train,main-captions,MSRvid,2012test,0263,3.6,شخص يكتب.,شخص يكتب بقلم.
train,main-captions,MSRvid,2012test,0267,3.5,رجل يهرب,رجل يجري أسفل الطريق.
train,main-captions,MSRvid,2012test,0268,3.765,المرأة تتدفق على النقود,امرأة تدور الدقيق وتدحرج الخبز.
train,main-captions,MSRvid,2012test,0269,2.75,امرأة تضيف التوابل على اللحم,المرأة تضيف السكر إلى اللحم.
train,main-captions,MSRvid,2012test,0270,2.25,امرأة تضيف زيت على الأسماك.,امرأة تسكب الماء على الأسماك.
train,main-captions,MSRvid,2012test,0271,2.75,فتى صغير يحمل غيتارا,فتى صغير يعزف على الغيتار
train,main-captions,MSRvid,2012test,0272,3.8,الـ (تشيتار) يركض.,الشيفراد يركض عبر الحقل.
train,main-captions,MSRvid,2012test,0273,4.8,الرجل يأكل البيتزا.,رجل يأكل شريحة من البيتزا.
train,main-captions,MSRvid,2012test,0274,3.6,أورانغوتان يقود حافلة,قرد يقود حافلة.
train,main-captions,MSRvid,2012test,0275,1.2,رجل وامرأة يتحدثان في مطعم,رجل وامرأة يقودون دراجة
train,main-captions,MSRvid,2012test,0277,0.4,رجل يعزف على الغيتار,رجل ينظف باب زجاجي
train,main-captions,MSRvid,2012test,0278,2.4,فتاة تغني وتعزف على الغيتار.,رجل شاب يغني بينما يلعب الغيتار.
train,main-captions,MSRvid,2012test,0282,3.941,فتاة تتواصل باللغة الإشارية,فتاة صغيرة تستخدم لغة الإشارات
train,main-captions,MSRvid,2012test,0283,0.5,امرأة تقوم بتمرينات الوزن,إمرأة تصلح شعرها.
train,main-captions,MSRvid,2012test,0284,3.75,رجل يدخل سيارة,رجل عجوز يدخل سيارة حمراء
train,main-captions,MSRvid,2012test,0285,4.0,الكرة الخضراء الكبيرة تضرب البطاطا,كرة خضراء كبيرة تضرب البطاطا.
train,main-captions,MSRvid,2012test,0287,3.0,قطة تعزف لوحة مفاتيح.,قطة تعزف على البيانو.
train,main-captions,MSRvid,2012test,0288,4.2,كلبان يسبحان في حوض السباحة.,الكلاب تسبح في حوض السباحة.
train,main-captions,MSRvid,2012test,0290,2.0,الرجل استخدم طائرة هليكوبتر لقطع البصل.,الرجل استخدم آلة لتقطيع البطاطا.
train,main-captions,MSRvid,2012test,0291,5.0,امرأة تقطع توفو.,امرأة تقطع توفو.
train,main-captions,MSRvid,2012test,0292,3.0,مجموعة من الغزال تعبر الشارع.,مجموعة من الكاريبو يعبرون طريقًا.
train,main-captions,MSRvid,2012test,0293,3.8,الشخص يركب الحصان.,رجل يركب حصاناً
train,main-captions,MSRvid,2012test,0294,0.0,شخص ما يطعم حيوان.,شخص ما يلعب البيانو.
train,main-captions,MSRvid,2012test,0295,0.0,شخص ما يقطع التورتيلا.,شخص ما يركب حصاناً
train,main-captions,MSRvid,2012test,0296,0.25,شخص ما يخلط المكونات,شخص ما يختبئ الأشياء.
train,main-captions,MSRvid,2012test,0297,4.0,الدجاجة تحطم الفأر الميت.,الدجاجة تحطم الفأر الميت.
train,main-captions,MSRvid,2012test,0298,3.25,امرأة تحمل كنجورو.,امرأة تلتقط كنجورو.
train,main-captions,MSRvid,2012test,0299,0.75,رجل يلعب مع الضفادع,قطة تلعب مع الكاميرا.
train,main-captions,MSRvid,2012test,0300,1.5,رجلان يتحدثان,رجلين يلعبون الغيتار
train,main-captions,MSRvid,2012test,0303,3.5,رجل ينشر الزبدة على قطعة كبيرة من الخبز.,رجل يضع الزبدة على قطعة من خبز الثوم
train,main-captions,MSRvid,2012test,0304,3.0,رجل يجري عبر الأسلاك العالية.,رجل يركض على الحبل
train,main-captions,MSRvid,2012test,0307,0.2,رجل يقطع العشب,امرأة تقطع ليمونة.
train,main-captions,MSRvid,2012test,0309,0.8,رجل يفتح باب,رجل يعزف على الغيتار
train,main-captions,MSRvid,2012test,0311,4.2,رجل يقطع بطاطاً إلى قطع.,رجل يقطع بطاطاً
train,main-captions,MSRvid,2012test,0312,3.8,المرأة تقطع البطاطس المطبوخة.,إمرأة تقطيع البطاطس.
train,main-captions,MSRvid,2012test,0314,0.4,رجل يضرب من خلال اللوحات.,الكلب يجري من خلال الماء.
train,main-captions,MSRvid,2012test,0316,0.8,رجل يرقص,رجل يأكل الخبز.
train,main-captions,MSRvid,2012test,0317,1.2,شخص ما يلعب البيانو.,رجل يعزف على الغيتار
train,main-captions,MSRvid,2012test,0318,2.8,اثنان من الثعلب يأكلون من طبق على حديقة الطوب.,الثعالب تأكل من طبق.
train,main-captions,MSRvid,2012test,0319,3.2,فتى يلعب لوحة المفاتيح,فتى يلعب البيانو
train,main-captions,MSRvid,2012test,0320,5.0,شخص يلعب لوحة مفاتيح.,شخص ما يلعب لوحة مفاتيح.
train,main-captions,MSRvid,2012test,0322,0.0,رجل يطلق بندقية,رجل يبصق
train,main-captions,MSRvid,2012test,0323,1.0,شخص ما يقطع البصل.,شخص ما يحلق البطاطا.
train,main-captions,MSRvid,2012test,0325,0.0,رجل يسبح,امرأة تقطع اللحم.
train,main-captions,MSRvid,2012test,0327,3.75,رجل يعزف على الغيتار,رجل يعزف على غيتار صوتي
train,main-captions,MSRvid,2012test,0328,0.4,امرأة تقطع دبابة.,إمرأة تركب فيلًا.
train,main-captions,MSRvid,2012test,0329,0.4,امرأة ترقص.,إمرأة تقوم بتخبز الخبز.
train,main-captions,MSRvid,2012test,0331,0.6,امرأة تسحق البيض في وعاء.,امرأة تضع خنجر على رف.
train,main-captions,MSRvid,2012test,0332,4.0,سيارة تتحرك عبر الطريق.,سيارة تقود على الطريق.
train,main-captions,MSRvid,2012test,0334,0.4,شخص ما يضع زيت على علبة.,(سميون) يستلقي
train,main-captions,MSRvid,2012test,0335,0.4,رجل يعزف على الغيتار,رجل ينفذ المعكرونة
train,main-captions,MSRvid,2012test,0336,0.4,امرأة تشرب الفودكا.,إمرأة تمارس الرياضة
train,main-captions,MSRvid,2012test,0339,4.8,امرأة تقطع اللحوم إلى قطع.,امرأة تقطع بعض اللحم.
train,main-captions,MSRvid,2012test,0342,0.6,رجل يغسل شريحة لحم.,رجل يعزف على الغيتار
train,main-captions,MSRvid,2012test,0344,0.8,رجل يبيع أغراض,رجل ينظف المنزل
train,main-captions,MSRvid,2012test,0347,3.2,رجل يقفز على الحائط,رجل يقفز على جدار قصير
train,main-captions,MSRvid,2012test,0348,3.2,السباقون يتسابقون حول المسار,السباقون يتنافسون في سباق.
train,main-captions,MSRvid,2012test,0349,0.6,رجل ركل كرة كرة قدم.,رجل يخلط وعاء
train,main-captions,MSRvid,2012test,0350,0.6,إمرأة تطبخ شيئاً,إمرأة تركب حصاناً.
train,main-captions,MSRvid,2012test,0351,0.0,القطة تلعق أحمق.,امرأة تقطع الخيار.
train,main-captions,MSRvid,2012test,0352,1.4,امرأة ترقص بالقرب من النار.,إمرأة تستحم
train,main-captions,MSRvid,2012test,0355,2.2,الرجل يقطع سمكة مفتوحة.,رجل يقطع بطاطاً
train,main-captions,MSRvid,2012test,0357,3.6,الزبدة تتذوب في وعاء,رجل يذوب الزبدة في وعاء
train,main-captions,MSRvid,2012test,0359,3.111,ثلاثة فتيان يرقصون.,الأطفال يرقصون
train,main-captions,MSRvid,2012test,0360,0.6,امرأة تلعب لعبة مع رجل.,رجل يلعب البيانو
